Year,Month,Day,Site number,Precipitation open mm,Precipitation canopy mm,Date,Site name,Latitude,Longitude,Date type,Reaches,Current usgs gauge,Nearest USGS gauge,Monthly mean precipitation mm
2024,2,21,28,.,.,2024-02-21,Valle de Oro,34.9797688406,-106.680112434,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,.
2024,2,21,29,10,.,2024-02-21,Albuquerque Overbank Project,35.0452081969,-106.665732215,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,10
2024,2,21,30,11,7,2024-02-21,State Land Office,34.9679188689,-106.685667747,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,9
2024,2,20,31,18,13.5,2024-02-20,San Jose,35.0124335977,-106.672728518,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,15.75
2024,2,20,32,9.5,5,2024-02-20,Sandia,35.255,-106.5907,Est from map,Angostura Reach,.,.,7.25
2024,2,23,33,15,11,2024-02-23,Bosque del Apache,33.8196650872,-106.854014975,Center well ground EMLID,San Acacia Reach,8355490,RIO GRANDE ABOVE US HWY 380 NR SAN ANTONIO  NM  8355490,13
2024,2,23,34,.,18,2024-02-23,River Realignment,33.8227,-106.8419,,San Acacia Reach,8355490,RIO GRANDE ABOVE US HWY 380 NR SAN ANTONIO  NM  8355490,18
2024,3,22,1,11,10.5,2024-03-22,Alameda,35.1880598884,-106.646949118,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,10.75
2024,3,22,2,.,12.5,2024-03-22,Rio Grande Nature Center,35.1267624154,-106.688450012,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,12.5
2024,3,22,3,12,7,2024-03-22,Los Lunas,34.8123850767529,-106.714471968474,Center well ground EMLID,Isleta Reach,8331160,1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06  3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02,9.5
2024,3,20,4,15.9,.,2024-03-20,Belen,34.6481124155284,-106.737727748983,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005,15.9
2024,3,20,5,18,12,2024-03-20,Santa Ana,35.34284,-106.5458,Est from map,Angostura Reach,.,.,15
2024,3,19,6,17,8.25,2024-03-19,Savannah,35.1428674147,-106.681982289,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,12.625
2024,3,21,7,28,18,2024-03-21,Lemitar,34.1670457032,-106.889953039,Center well ground EMLID,San Acacia Reach,8354900,Rio Grande Floodway at San Acacia 08354900,23
2024,3,18,8,.,.,2024-03-18,Hispanic Cultural Center,35.0688083802,-106.65807622,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,.
2024,3,21,10,14,7,2024-03-21,Diversion,35.191618922399996,-106.643382687,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,10.5
2024,3,19,11,12,8,2024-03-19,Calabacillas,35.1946222612,-106.646350963,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,10
2024,3,19,12,11,6,2024-03-19,Minnow,35.1972256042,-106.644122231,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,8.5
2024,3,19,13,10.5,4.5,2024-03-19,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,7.5
2024,3,21,14,32,22,2024-03-21,Sevilleta,34.2586573236,-106.883372761,Center well ground EMLID,San Acacia Reach,8354900,Rio Grande Floodway at San Acacia 08354900,27
2024,3,19,15,16,8.2,2024-03-19,Valencia Cleared,34.6486505386211,-106.739180486447,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005,12.1
2024,3,20,16,16.75,12,2024-03-20,Valencia Forest,34.6472147233729,-106.738922864063,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005,14.375
2024,3,19,17,15,8,2024-03-19,Montano,35.1452628545,-106.680332705,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,11.5
2024,3,21,18,13.5,8.5,2024-03-21,Reynolds Cleared,34.6567454384498,-106.738602216398,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005,11
2024,3,21,19,10,11.5,2024-03-21,Reynolds Forest,34.657611462267496,-106.739436295579,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005,10.75
2024,3,22,20,17.5,8,2024-03-22,Route 66,35.1006512603,-106.691932797,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,12.75
2024,3,18,21,9.5,6,2024-03-18,Badger,35.1955715759,-106.641632737,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,7.75
2024,3,23,22,10,6,2024-03-23,Bobcat,35.2010747789,-106.641162297,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,8
2024,3,18,23,13,6.5,2024-03-18,BioPark,35.0799846256,-106.669723455,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,9.75
2024,3,.,24,.,.,.,Santo Domingo,35.50989,-106.3896,Est from map,Cochiti Reach,.,.,.
2024,3,20,25,16,14,2024-03-20,Crawford,34.637561057629,-106.74347269011,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005,15
2024,3,23,26,4,1.5,2024-03-23,Mesilla,32.248328,-106.821014,Est from map,South of San Marcial Reach,.,1) no current gauge 2) Leasburg Dam at Fort Selden 08363510 for 2011 only,2.75
2024,3,22,27,.,.,2024-03-22,Bosque Farm,34.8477697505695,-106.714997116643,Center well ground EMLID,Isleta Reach,8331160,Rio Grande Near Bosque Farms 08331160,.
2024,3,20,28,8.5,.,2024-03-20,Valle de Oro,34.9797688406,-106.680112434,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,8.5
2024,3,20,29,10,.,2024-03-20,Albuquerque Overbank Project,35.0452081969,-106.665732215,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,10
2024,3,20,30,9,6,2024-03-20,State Land Office,34.9679188689,-106.685667747,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,7.5
2024,3,19,31,9,4.5,2024-03-19,San Jose,35.0124335977,-106.672728518,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,6.75
2024,3,19,32,10,5.5,2024-03-19,Sandia,35.255,-106.5907,Est from map,Angostura Reach,.,.,7.75
2024,3,22,33,.,7.5,2024-03-22,Bosque del Apache,33.8196650872,-106.854014975,Center well ground EMLID,San Acacia Reach,8355490,RIO GRANDE ABOVE US HWY 380 NR SAN ANTONIO  NM  8355490,7.5
2024,3,22,34,8,.,2024-03-22,River Realignment,33.8227,-106.8419,,San Acacia Reach,8355490,RIO GRANDE ABOVE US HWY 380 NR SAN ANTONIO  NM  8355490,8
2024,4,16,1,5,4,2024-04-16,Alameda,35.1880598884,-106.646949118,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,4.5
2024,4,17,2,.,4.5,2024-04-17,Rio Grande Nature Center,35.1267624154,-106.688450012,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,4.5
2024,4,19,3,10.5,10.5,2024-04-19,Los Lunas,34.8123850767529,-106.714471968474,Center well ground EMLID,Isleta Reach,8331160,1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06  3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02,10.5
2024,4,16,4,15,15,2024-04-16,Belen,34.6481124155284,-106.737727748983,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005,15
2024,4,16,5,4,2,2024-04-16,Santa Ana,35.34284,-106.5458,Est from map,Angostura Reach,.,.,3
2024,4,15,6,5.5,3.5,2024-04-15,Savannah,35.1428674147,-106.681982289,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,4.5
2024,4,18,7,9,6,2024-04-18,Lemitar,34.1670457032,-106.889953039,Center well ground EMLID,San Acacia Reach,8354900,Rio Grande Floodway at San Acacia 08354900,7.5
2024,4,.,8,.,.,.,Hispanic Cultural Center,35.0688083802,-106.65807622,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,.
2024,4,18,10,7,2.25,2024-04-18,Diversion,35.191618922399996,-106.643382687,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,4.625
2024,4,.,11,.,.,.,Calabacillas,35.1946222612,-106.646350963,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,.
2024,4,16,12,4,2,2024-04-16,Minnow,35.1972256042,-106.644122231,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,3
2024,4,16,13,8.5,5,2024-04-16,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,6.75
2024,4,18,14,11,6,2024-04-18,Sevilleta,34.2586573236,-106.883372761,Center well ground EMLID,San Acacia Reach,8354900,Rio Grande Floodway at San Acacia 08354900,8.5
2024,4,16,15,14.3,9.5,2024-04-16,Valencia Cleared,34.6486505386211,-106.739180486447,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005,11.9
2024,4,17,16,15,8,2024-04-17,Valencia Forest,34.6472147233729,-106.738922864063,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005,11.5
2024,4,15,17,4.5,2,2024-04-15,Montano,35.1452628545,-106.680332705,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,3.25
2024,4,.,18,.,.,.,Reynolds Cleared,34.6567454384498,-106.738602216398,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005,.
2024,4,17,19,5.5,13,2024-04-17,Reynolds Forest,34.657611462267496,-106.739436295579,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005,9.25
2024,4,17,20,5,3.5,2024-04-17,Route 66,35.1006512603,-106.691932797,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,4.25
2024,4,16,21,3.5,2,2024-04-16,Badger,35.1955715759,-106.641632737,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,2.75
2024,4,20,22,4.5,0.5,2024-04-20,Bobcat,35.2010747789,-106.641162297,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,2.5
2024,4,15,23,9,5.5,2024-04-15,BioPark,35.0799846256,-106.669723455,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,7.25
2024,4,16,25,16,15,2024-04-16,Crawford,34.637561057629,-106.74347269011,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005,15.5
2024,4,.,26,.,.,.,Mesilla,32.248328,-106.821014,Est from map,South of San Marcial Reach,.,1) no current gauge 2) Leasburg Dam at Fort Selden 08363510 for 2011 only,.
2024,4,19,27,.,.,2024-04-19,Bosque Farm,34.8477697505695,-106.714997116643,Center well ground EMLID,Isleta Reach,8331160,Rio Grande Near Bosque Farms 08331160,.
2024,4,17,28,7.5,.,2024-04-17,Valle de Oro,34.9797688406,-106.680112434,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,7.5
2024,4,17,29,13,0,2024-04-17,Albuquerque Overbank Project,35.0452081969,-106.665732215,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,6.5
2024,4,17,30,9.5,8,2024-04-17,State Land Office,34.9679188689,-106.685667747,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,8.75
2024,4,16,31,7,6,2024-04-16,San Jose,35.0124335977,-106.672728518,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,6.5
2024,4,16,32,6,3,2024-04-16,Sandia,35.255,-106.5907,Est from map,Angostura Reach,.,.,4.5
2024,4,19,33,.,3.5,2024-04-19,Bosque del Apache,33.8196650872,-106.854014975,Center well ground EMLID,San Acacia Reach,8355490,RIO GRANDE ABOVE US HWY 380 NR SAN ANTONIO  NM  8355490,3.5
2024,4,19,34,6.5,.,2024-04-19,River Realignment,33.8227,-106.8419,,San Acacia Reach,8355490,RIO GRANDE ABOVE US HWY 380 NR SAN ANTONIO  NM  8355490,6.5
2024,5,21,1,21,15,2024-05-21,Alameda,35.1880598884,-106.646949118,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,18
2024,5,20,2,.,14,2024-05-20,Rio Grande Nature Center,35.1267624154,-106.688450012,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,14
2024,5,23,3,12,8,2024-05-23,Los Lunas,34.8123850767529,-106.714471968474,Center well ground EMLID,Isleta Reach,8331160,1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06  3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02,10
2024,5,21,4,5,8,2024-05-21,Belen,34.6481124155284,-106.737727748983,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005,6.5
2024,5,21,5,13,7.5,2024-05-21,Santa Ana,35.34284,-106.5458,Est from map,Angostura Reach,.,.,10.25
2024,5,.,6,.,.,.,Savannah,35.1428674147,-106.681982289,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,.
2024,5,20,7,4.5,3,2024-05-20,Lemitar,34.1670457032,-106.889953039,Center well ground EMLID,San Acacia Reach,8354900,Rio Grande Floodway at San Acacia 08354900,3.75
2024,5,.,8,.,.,.,Hispanic Cultural Center,35.0688083802,-106.65807622,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,.
2024,5,23,10,24.5,12,2024-05-23,Diversion,35.191618922399996,-106.643382687,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,18.25
2024,5,.,11,.,.,.,Calabacillas,35.1946222612,-106.646350963,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,.
2024,5,21,12,18,7,2024-05-21,Minnow,35.1972256042,-106.644122231,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,12.5
2024,5,22,13,4.5,1.5,2024-05-22,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,3
2024,5,20,14,11,3.5,2024-05-20,Sevilleta,34.2586573236,-106.883372761,Center well ground EMLID,San Acacia Reach,8354900,Rio Grande Floodway at San Acacia 08354900,7.25
2024,5,21,15,9,3.5,2024-05-21,Valencia Cleared,34.6486505386211,-106.739180486447,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005,6.25
2024,5,22,16,10,3,2024-05-22,Valencia Forest,34.6472147233729,-106.738922864063,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005,6.5
2024,5,24,17,18,7,2024-05-24,Montano,35.1452628545,-106.680332705,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,12.5
2024,5,.,18,.,.,.,Reynolds Cleared,34.6567454384498,-106.738602216398,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005,.
2024,5,23,19,7.5,7,2024-05-23,Reynolds Forest,34.657611462267496,-106.739436295579,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005,7.25
2024,5,21,20,11,6.5,2024-05-21,Route 66,35.1006512603,-106.691932797,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,8.75
2024,5,21,21,18,15,2024-05-21,Badger,35.1955715759,-106.641632737,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,16.5
2024,5,.,22,.,.,.,Bobcat,35.2010747789,-106.641162297,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,.
2024,5,21,23,1,3,2024-05-21,BioPark,35.0799846256,-106.669723455,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,2
2024,5,21,25,7,5,2024-05-21,Crawford,34.637561057629,-106.74347269011,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005,6
2024,5,.,26,.,.,.,Mesilla,32.248328,-106.821014,Est from map,South of San Marcial Reach,.,1) no current gauge 2) Leasburg Dam at Fort Selden 08363510 for 2011 only,.
2024,5,23,27,.,.,2024-05-23,Bosque Farm,34.8477697505695,-106.714997116643,Center well ground EMLID,Isleta Reach,8331160,Rio Grande Near Bosque Farms 08331160,.
2024,5,23,28,.,.,2024-05-23,Valle de Oro,34.9797688406,-106.680112434,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,.
2024,5,21,29,3.5,.,2024-05-21,Albuquerque Overbank Project,35.0452081969,-106.665732215,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,3.5
2024,5,23,30,3,2,2024-05-23,State Land Office,34.9679188689,-106.685667747,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,2.5
2024,5,22,31,4.5,1.5,2024-05-22,San Jose,35.0124335977,-106.672728518,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,3
2024,5,21,32,16,10,2024-05-21,Sandia,35.255,-106.5907,Est from map,Angostura Reach,.,.,13
2024,5,20,33,8,5,2024-05-20,Bosque del Apache,33.8196650872,-106.854014975,Center well ground EMLID,San Acacia Reach,8355490,RIO GRANDE ABOVE US HWY 380 NR SAN ANTONIO  NM  8355490,6.5
2024,5,20,34,6.5,.,2024-05-20,River Realignment,33.8227,-106.8419,,San Acacia Reach,8355490,RIO GRANDE ABOVE US HWY 380 NR SAN ANTONIO  NM  8355490,6.5
2024,6,20,1,10,6,2024-06-20,Alameda,35.1880598884,-106.646949118,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,8
2024,6,18,2,.,0.5,2024-06-18,Rio Grande Nature Center,35.1267624154,-106.688450012,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,0.5
2024,6,20,3,4.5,.,2024-06-20,Los Lunas,34.8123850767529,-106.714471968474,Center well ground EMLID,Isleta Reach,8331160,1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06  3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02,4.5
2024,6,17,4,4,0.5,2024-06-17,Belen,34.6481124155284,-106.737727748983,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005,2.25
2024,6,18,5,12,7,2024-06-18,Santa Ana,35.34284,-106.5458,Est from map,Angostura Reach,.,.,9.5
2024,6,.,6,.,.,.,Savannah,35.1428674147,-106.681982289,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,.
2024,6,17,7,0,0,2024-06-17,Lemitar,34.1670457032,-106.889953039,Center well ground EMLID,San Acacia Reach,8354900,Rio Grande Floodway at San Acacia 08354900,0
2024,6,.,8,.,.,.,Hispanic Cultural Center,35.0688083802,-106.65807622,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,.
2024,6,20,10,9.5,3.5,2024-06-20,Diversion,35.191618922399996,-106.643382687,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,6.5
2024,6,.,11,.,.,.,Calabacillas,35.1946222612,-106.646350963,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,.
2024,6,20,12,7.5,3,2024-06-20,Minnow,35.1972256042,-106.644122231,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,5.25
2024,6,17,13,5,2,2024-06-17,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,3.5
2024,6,17,14,.,0,2024-06-17,Sevilleta,34.2586573236,-106.883372761,Center well ground EMLID,San Acacia Reach,8354900,Rio Grande Floodway at San Acacia 08354900,0
2024,6,18,15,0,0,2024-06-18,Valencia Cleared,34.6486505386211,-106.739180486447,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005,0
2024,6,18,16,0,3,2024-06-18,Valencia Forest,34.6472147233729,-106.738922864063,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005,1.5
2024,6,18,17,6.5,0.5,2024-06-18,Montano,35.1452628545,-106.680332705,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,3.5
2024,6,.,18,.,.,.,Reynolds Cleared,34.6567454384498,-106.738602216398,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005,.
2024,6,20,19,2.5,3.5,2024-06-20,Reynolds Forest,34.657611462267496,-106.739436295579,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005,3
2024,6,18,20,7.5,4.5,2024-06-18,Route 66,35.1006512603,-106.691932797,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,6
2024,6,20,21,7,4,2024-06-20,Badger,35.1955715759,-106.641632737,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,5.5
2024,6,.,22,.,.,.,Bobcat,35.2010747789,-106.641162297,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,.
2024,6,19,23,.,.,2024-06-19,BioPark,35.0799846256,-106.669723455,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,.
2024,6,18,25,2,0,2024-06-18,Crawford,34.637561057629,-106.74347269011,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005,1
2024,6,.,26,.,.,.,Mesilla,32.248328,-106.821014,Est from map,South of San Marcial Reach,.,1) no current gauge 2) Leasburg Dam at Fort Selden 08363510 for 2011 only,.
2024,6,20,27,.,.,2024-06-20,Bosque Farm,34.8477697505695,-106.714997116643,Center well ground EMLID,Isleta Reach,8331160,Rio Grande Near Bosque Farms 08331160,.
2024,6,17,28,.,.,2024-06-17,Valle de Oro,34.9797688406,-106.680112434,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,.
2024,6,18,29,5.5,.,2024-06-18,Albuquerque Overbank Project,35.0452081969,-106.665732215,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,5.5
2024,6,17,30,3.75,2.75,2024-06-17,State Land Office,34.9679188689,-106.685667747,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,3.25
2024,6,17,31,4.5,3,2024-06-17,San Jose,35.0124335977,-106.672728518,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,3.75
2024,6,18,32,8,4,2024-06-18,Sandia,35.255,-106.5907,Est from map,Angostura Reach,.,.,6
2024,6,21,33,.,0,2024-06-21,Bosque del Apache,33.8196650872,-106.854014975,Center well ground EMLID,San Acacia Reach,8355490,RIO GRANDE ABOVE US HWY 380 NR SAN ANTONIO  NM  8355490,0
2024,6,21,34,.,0,2024-06-21,River Realignment,33.8227,-106.8419,,San Acacia Reach,8355490,RIO GRANDE ABOVE US HWY 380 NR SAN ANTONIO  NM  8355490,0
2024,7,16,1,68,43,2024-07-16,Alameda,35.1880598884,-106.646949118,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,55.5
2024,7,19,2,.,65.5,2024-07-19,Rio Grande Nature Center,35.1267624154,-106.688450012,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,65.5
2024,7,15,3,.,11.5,2024-07-15,Los Lunas,34.8123850767529,-106.714471968474,Center well ground EMLID,Isleta Reach,8331160,1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06  3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02,11.5
2024,7,18,4,37,32,2024-07-18,Belen,34.6481124155284,-106.737727748983,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005,34.5
2024,7,16,5,53,33,2024-07-16,Santa Ana,35.34284,-106.5458,Est from map,Angostura Reach,.,.,43
2024,7,.,6,.,.,.,Savannah,35.1428674147,-106.681982289,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000,.
2024,7,17,7,22,12,2024-07-17,Lemitar,34.1670457032,-106.889953039,Center well ground EMLID,San Acacia Reach,8354900,Rio Grande Floodway at San Acacia 08354900,17
