site,year,month,quantity,lettercode,name,family,class,order,genspp,trap,line_number
14,2015,6,3,ARMVUL,Armadillidium vulgare,2,6,2,2,19,5
14,2015,6,3,ARARALYC,Lycosidae,24,5,1,0,20,5
14,2015,6,3,ARACA,Acari,0,5,2,0,7,2
15,2015,6,3,INZYLEP,Lepismatidae,2,1,42,0,12,3
15,2015,6,3,FOLAS,Lasius sp.,13,1,11,10,2,1
15,2015,6,3,PORLAE,Porcellio laevis,1,6,2,1,7,2
16,2015,6,3,ARACA,Acari,0,5,2,0,19,5
16,2015,6,3,ARACA,Acari,0,5,2,0,20,5
16,2015,6,3,INCL,Collembola,0,1,4,0,2,1
16,2015,6,3,ARARAGNA,Gnaphosidae,16,5,1,0,3,1
16,2015,6,3,INCL,Collembola,0,1,4,0,9,3
16,2015,6,3,PORLAE,Porcellio laevis,1,6,2,1,13,4
17,2015,6,3,INCOANT,Anthicidae,41,1,2,0,19,5
17,2015,6,3,INHECYD,Cydnidae,5,1,75,0,2,1
17,2015,6,3,TEAREDEC,Araeoschizus decipiens,46,1,2,49,5,2
17,2015,6,3,ARACA,Acari,0,5,2,0,7,2
17,2015,6,3,FOSOL,Solenopsis sp.,13,1,11,5,8,2
17,2015,6,3,FOSOL,Solenopsis sp.,13,1,11,5,10,3
21,2015,6,3,CAPASCAL,Pasimachus californicus,55,1,2,38,12,3
21,2015,6,3,PORLAE,Porcellio laevis,1,6,2,1,12,3
21,2015,6,3,ARARALIN,Linyphiidae,22,5,1,0,14,4
21,2015,6,3,FODOR,Dorymyrmex sp.,13,1,11,2,3,1
21,2015,6,3,PORLAE,Porcellio laevis,1,6,2,1,4,1
21,2015,6,3,FOMON,Monomorium sp.,13,1,11,43,5,2
21,2015,6,3,PORLAE,Porcellio laevis,1,6,2,1,6,2
21,2015,6,3,ARARATHO,Thomisidae,45,5,1,0,6,2
21,2015,6,3,FOCRECER,Crematogaster cerasi,13,1,11,16,13,4
22,2015,6,3,ARACA,Acari,0,5,2,0,12,3
22,2015,6,3,INCOHIS,Histeridae,30,1,2,0,16,4
25,2015,6,3,FODOR,Dorymyrmex sp.,13,1,11,2,16,4
25,2015,6,3,ARMVUL,Armadillidium vulgare,2,6,2,2,2,1
25,2015,6,3,TEBLAFOR,Blapstinus fortis,46,1,2,48,3,1
25,2015,6,3,FOPOG,Pogonomyrmex sp.,13,1,11,37,3,1
25,2015,6,3,FOSOL,Solenopsis sp.,13,1,11,5,4,1
25,2015,6,3,ARMVUL,Armadillidium vulgare,2,6,2,2,6,2
25,2015,6,3,CAHAR,Harpalus sp.,55,1,2,30,6,2
25,2015,6,3,CAHAR,Harpalus sp.,55,1,2,30,8,2
25,2015,6,3,PORLAE,Porcellio laevis,1,6,2,1,13,4
28,2015,6,3,ARMVUL,Armadillidium vulgare,2,6,2,2,14,4
28,2015,6,3,ARLYCPAR,Pardosa sp.,24,5,1,4,16,4
28,2015,6,3,ARACA,Acari,0,5,2,0,17,5
28,2015,6,3,ARLYCPAR,Pardosa sp.,24,5,1,4,18,5
28,2015,6,3,ARLYCPAR,Pardosa sp.,24,5,1,4,19,5
28,2015,6,3,TEBLAFOR,Blapstinus fortis,46,1,2,48,20,5
28,2015,6,3,INHYFOR,Formicidae,13,1,11,0,20,5
28,2015,6,3,ARLYCHOG,Hogna sp.,24,5,1,6,11,3
30,2015,6,3,INCOLAR,Coleoptera larva,0,1,2,1,1,1
30,2015,6,3,INHE,Hemiptera,0,1,75,0,17,5
30,2015,6,3,INCOCUR,Curculionidae,31,1,2,0,18,5
30,2015,6,3,INCL,Collembola,0,1,4,0,10,3
30,2015,6,3,ARACA,Acari,0,5,2,0,11,3
1,2015,9,3,PORLAE,Porcellio laevis,1,6,2,1,1,1
1,2015,9,3,ARACAORI,Oribatida,1,5,2,0,18,5
1,2015,9,3,INZYLEP,Lepismatidae,2,1,42,0,4,1
1,2015,9,3,PORLAE,Porcellio laevis,1,6,2,1,6,2
1,2015,9,3,ARACAORI,Oribatida,1,5,2,0,9,3
2,2015,9,3,FOLAS,Lasius sp.,13,1,11,10,16,4
2,2015,9,3,FOMON,Monomorium sp.,13,1,11,43,16,4
2,2015,9,3,ARACA,Acari,0,5,2,0,6,2
2,2015,9,3,PORLAE,Porcellio laevis,1,6,2,1,7,2
3,2015,9,3,CACALOPA,Calathus opaculus,55,1,2,3,14,4
3,2015,9,3,CACALOPA,Calathus opaculus,55,1,2,3,5,2
5,2015,9,3,PORLAE,Porcellio laevis,1,6,2,1,1,1
5,2015,9,3,ARMVUL,Armadillidium vulgare,2,6,2,2,13,4
5,2015,9,3,ARARALYC,Lycosidae,24,5,1,0,13,4
6,2015,9,3,FOLAS,Lasius sp.,13,1,11,10,14,4
6,2015,9,3,PORLAE,Porcellio laevis,1,6,2,1,16,4
6,2015,9,3,PORLAE,Porcellio laevis,1,6,2,1,7,2
7,2015,9,3,FOMON,Monomorium sp.,13,1,11,43,17,5
7,2015,9,3,ARARA,Araneae,0,5,1,0,18,5
7,2015,9,3,NA,Lizard,1,9,3,0,19,5
7,2015,9,3,FOPOG,Pogonomyrmex sp.,13,1,11,37,2,1
7,2015,9,3,TEELEEXT,Eleodes extricatus,46,1,2,41,3,1
7,2015,9,3,TEELEOBS,Eleodes obsoletus,46,1,2,39,10,3
8,2015,9,3,ARMVUL,Armadillidium vulgare,2,6,2,2,1,1
8,2015,9,3,PORLAE,Porcellio laevis,1,6,2,1,12,3
8,2015,9,3,PORLAE,Porcellio laevis,1,6,2,1,20,5
8,2015,9,3,ARMVUL,Armadillidium vulgare,2,6,2,2,9,3
9,2015,9,3,INCL,Collembola,0,1,4,0,14,4
9,2015,9,3,INCL,Collembola,0,1,4,0,15,4
9,2015,9,3,FOTAPSES,Tapinoma sessile,13,1,11,18,18,5
9,2015,9,3,INCOSCA,Scarabaeidae,4,1,2,0,19,5
9,2015,9,3,INCL,Collembola,0,1,4,0,2,1
9,2015,9,3,ARMVUL,Armadillidium vulgare,2,6,2,2,6,2
9,2015,9,3,ARACAORI,Oribatida,1,5,2,0,7,2
9,2015,9,3,ARMVUL,Armadillidium vulgare,2,6,2,2,8,2
9,2015,9,3,ARMVUL,Armadillidium vulgare,2,6,2,2,9,3
12,2015,9,3,PORLAE,Porcellio laevis,1,6,2,1,1,1
12,2015,9,3,CACYC,Cyclotrachelus sp.,55,1,2,41,20,5
13,2015,9,3,ARMVUL,Armadillidium vulgare,2,6,2,2,12,3
13,2015,9,3,ARMVUL,Armadillidium vulgare,2,6,2,2,17,5
13,2015,9,3,ARMVUL,Armadillidium vulgare,2,6,2,2,19,5
13,2015,9,3,PORLAE,Porcellio laevis,1,6,2,1,2,1
13,2015,9,3,ARMVUL,Armadillidium vulgare,2,6,2,2,7,2
14,2015,9,3,ARMVUL,Armadillidium vulgare,2,6,2,2,17,5
14,2015,9,3,CAPOECHA,Poecilus chalcites,55,1,2,2,7,2
14,2015,9,3,FOMON,Monomorium sp.,13,1,11,43,8,2
14,2015,9,3,FOCRECER,Crematogaster cerasi,13,1,11,16,9,3
14,2015,9,3,INHYFOPO,Ponera sp.,13,1,11,55,11,3
15,2015,9,3,INCOELA,Elateridae,5,1,2,0,12,3
15,2015,9,3,PORLAE,Porcellio laevis,1,6,2,1,2,1
15,2015,9,3,PORLAE,Porcellio laevis,1,6,2,1,5,2
15,2015,9,3,CAAMA,Amara sp.,55,1,2,5,5,2
15,2015,9,3,PORLAE,Porcellio laevis,1,6,2,1,7,2
15,2015,9,3,PORLAE,Porcellio laevis,1,6,2,1,10,3
15,2015,9,3,PORLAE,Porcellio laevis,1,6,2,1,13,4
16,2015,9,3,CACALOPA,Calathus opaculus,55,1,2,3,16,4
16,2015,9,3,COSILNIC,Nicrophorus sp.,35,1,2,1,17,5
16,2015,9,3,ARMVUL,Armadillidium vulgare,2,6,2,2,2,1
16,2015,9,3,ARACA,Acari,0,5,2,0,3,1
16,2015,9,3,CACALOPA,Calathus opaculus,55,1,2,3,7,2
16,2015,9,3,CACALOPA,Calathus opaculus,55,1,2,3,9,3
16,2015,9,3,PORLAE,Porcellio laevis,1,6,2,1,13,4
17,2015,9,3,TEELESPO,Eleodes sponsus,46,1,2,43,14,4
17,2015,9,3,TEELESPO,Eleodes sponsus,46,1,2,43,15,4
17,2015,9,3,TEELELON,Eleodes longicollis,46,1,2,42,18,5
17,2015,9,3,FONEI,Neivamyrmex sp.,13,1,11,11,18,5
17,2015,9,3,PORLAE,Porcellio laevis,1,6,2,1,19,5
17,2015,9,3,ARACA,Acari,0,5,2,0,19,5
17,2015,9,3,PORLAE,Porcellio laevis,1,6,2,1,3,1
17,2015,9,3,FODOR,Dorymyrmex sp.,13,1,11,2,6,2
17,2015,9,3,INHYMUT,Mutillidae,19,1,11,0,8,2
17,2015,9,3,ARACAORI,Oribatida,1,5,2,0,8,2
17,2015,9,3,PORLAE,Porcellio laevis,1,6,2,1,11,3
21,2015,9,3,ARACAORI,Oribatida,1,5,2,0,6,2
21,2015,9,3,FODOR,Dorymyrmex sp.,13,1,11,2,9,3
22,2015,9,3,PORLAE,Porcellio laevis,1,6,2,1,14,4
22,2015,9,3,INZYLEP,Lepismatidae,2,1,42,0,7,2
22,2015,9,3,ARACA,Acari,0,5,2,0,13,4
25,2015,9,3,PORLAE,Porcellio laevis,1,6,2,1,16,4
25,2015,9,3,INCL,Collembola,0,1,4,0,18,5
25,2015,9,3,ARMVUL,Armadillidium vulgare,2,6,2,2,19,5
25,2015,9,3,PORLAE,Porcellio laevis,1,6,2,1,19,5
25,2015,9,3,ARMVUL,Armadillidium vulgare,2,6,2,2,6,2
25,2015,9,3,ARMVUL,Armadillidium vulgare,2,6,2,2,7,2
25,2015,9,3,PORLAE,Porcellio laevis,1,6,2,1,10,3
25,2015,9,3,ARPSE,Pseudoscorpiones,0,5,3,0,11,3
28,2015,9,3,INHE,Hemiptera,0,1,75,0,14,4
28,2015,9,3,FODOR,Dorymyrmex sp.,13,1,11,2,15,4
28,2015,9,3,ARACA,Acari,0,5,2,0,16,4
28,2015,9,3,PORLAE,Porcellio laevis,1,6,2,1,16,4
28,2015,9,3,ARLYCHOG,Hogna sp.,24,5,1,6,17,5
28,2015,9,3,FOPHE,Pheidole sp.,13,1,11,14,20,5
28,2015,9,3,INCL,Collembola,0,1,4,0,20,5
28,2015,9,3,CAPTE,Pterostichus sp.,55,1,2,20,2,1
28,2015,9,3,INHE,Hemiptera,0,1,75,0,6,2
28,2015,9,3,HARCAL,Harpalus caliginosus,55,1,2,45,8,2
28,2015,9,3,HYFORHYP,Hypoponera sp.,13,1,11,3,8,2
28,2015,9,3,ARTHOXYS,Xysticus sp.,45,5,1,2,9,3
28,2015,9,3,ARLYCHOG,Hogna sp.,24,5,1,6,10,3
28,2015,9,3,ARLYCHOG,Hogna sp.,24,5,1,6,11,3
30,2015,9,3,FODOR,Dorymyrmex sp.,13,1,11,2,14,4
30,2015,9,3,ARLYCHOG,Hogna sp.,24,5,1,6,17,5
30,2015,9,3,INCL,Collembola,0,1,4,0,20,5
30,2015,9,3,INCL,Collembola,0,1,4,0,8,2
26,2016,5,3,ARMVUL,Armadillidium vulgare,2,6,2,2,12,3
26,2016,5,3,ARMVUL,Armadillidium vulgare,2,6,2,2,15,4
26,2016,5,3,PORLAE,Porcellio laevis,1,6,2,1,7,2
26,2016,5,3,PORLAE,Porcellio laevis,1,6,2,1,10,3
30,2016,5,3,ARMVUL,Armadillidium vulgare,2,6,2,2,15,4
30,2016,5,3,TEELESPO,Eleodes sponsus,46,1,2,43,17,5
30,2016,5,3,INCOHIS,Histeridae,30,1,2,0,17,5
30,2016,5,3,INCOHIS,Histeridae,30,1,2,0,18,5
30,2016,5,3,TEBLAFOR,Blapstinus fortis,46,1,2,48,7,2
10,2016,5,3,FOLAS,Lasius sp.,13,1,11,10,4,1
10,2016,5,3,FODOR,Dorymyrmex sp.,13,1,11,2,4,1
10,2016,5,3,FOMON,Monomorium sp.,13,1,11,43,4,1
10,2016,5,3,LELEPLAR,Lepidoptera larva,0,1,9,1,6,2
31,2016,5,3,INCL,Collembola,0,1,4,0,3,1
31,2016,5,3,TEBLAFOR,Blapstinus fortis,46,1,2,48,11,3
31,2016,5,3,INCL,Collembola,0,1,4,0,13,4
1,2016,5,3,TEBLAFOR,Blapstinus fortis,46,1,2,48,7,2
1,2016,5,3,PORLAE,Porcellio laevis,1,6,2,1,11,3
13,2016,5,3,INCL,Collembola,0,1,4,0,5,2
13,2016,5,3,PORLAE,Porcellio laevis,1,6,2,1,5,2
13,2016,5,3,ARARADIC,Dictynidae,25,5,1,0,10,3
16,2016,5,3,TEBLAFOR,Blapstinus fortis,46,1,2,48,14,4
16,2016,5,3,CAAMA,Amara sp.,55,1,2,5,9,3
8,2016,5,3,TEBLAFOR,Blapstinus fortis,46,1,2,48,15,4
8,2016,5,3,TEBLAFOR,Blapstinus fortis,46,1,2,48,18,5
8,2016,5,3,FOTET,Tetramorium sp.,13,1,11,51,18,5
8,2016,5,3,INCL,Collembola,0,1,4,0,20,5
8,2016,5,3,PORLAE,Porcellio laevis,1,6,2,1,2,1
8,2016,5,3,ARMVUL,Armadillidium vulgare,2,6,2,2,7,2
8,2016,5,3,LELEPLAR,Lepidoptera larva,0,1,9,1,8,2
4,2016,5,3,PORLAE,Porcellio laevis,1,6,2,1,1,1
4,2016,5,3,PORLAE,Porcellio laevis,1,6,2,1,18,5
22,2016,5,3,LELEPLAR,Lepidoptera larva,0,1,9,1,14,4
22,2016,5,3,LELEPLAR,Lepidoptera larva,0,1,9,1,2,1
22,2016,5,3,LELEPLAR,Lepidoptera larva,0,1,9,1,8,2
22,2016,5,3,LELEPLAR,Lepidoptera larva,0,1,9,1,9,3
22,2016,5,3,INZYLEP,Lepismatidae,2,1,42,0,13,4
7,2016,5,3,PORLAE,Porcellio laevis,1,6,2,1,11,3
24,2016,5,3,ARACA,Acari,0,5,2,0,20,5
3,2016,5,3,ARMVUL,Armadillidium vulgare,2,6,2,2,10,3
15,2016,5,3,PORLAE,Porcellio laevis,1,6,2,1,19,5
15,2016,5,3,PORLAE,Porcellio laevis,1,6,2,1,4,1
15,2016,5,3,CAHAR,Harpalus sp.,55,1,2,30,1,1
15,2016,5,3,INZYLEP,Lepismatidae,2,1,42,0,15,4
15,2016,5,3,TEBLAFOR,Blapstinus fortis,46,1,2,48,16,4
15,2016,5,3,CAHAR,Harpalus sp.,55,1,2,30,16,4
15,2016,5,3,TEBLAFOR,Blapstinus fortis,46,1,2,48,2,1
15,2016,5,3,CAHAR,Harpalus sp.,55,1,2,30,11,3
11,2016,5,3,TEBLAFOR,Blapstinus fortis,46,1,2,48,12,3
11,2016,5,3,TEBLAFOR,Blapstinus fortis,46,1,2,48,7,2
11,2016,5,3,TEBLAFOR,Blapstinus fortis,46,1,2,48,21,NA
11,2016,5,3,TEBLAFOR,Blapstinus fortis,46,1,2,48,22,NA
32,2016,5,3,FOTET,Tetramorium sp.,13,1,11,51,18,5
32,2016,5,3,TEBLAFOR,Blapstinus fortis,46,1,2,48,2,1
32,2016,5,3,ARGNAZEL,Zelotes sp.,16,5,1,4,2,1
32,2016,5,3,INCL,Collembola,0,1,4,0,4,1
32,2016,5,3,ARACA,Acari,0,5,2,0,7,2
32,2016,5,3,FOMON,Monomorium sp.,13,1,11,43,9,3
32,2016,5,3,FODOR,Dorymyrmex sp.,13,1,11,2,13,4
13,2016,6,3,INCL,Collembola,0,1,4,0,12,3
13,2016,6,3,INCL,Collembola,0,1,4,0,14,4
13,2016,6,3,FOTET,Tetramorium sp.,13,1,11,51,18,5
13,2016,6,3,ARMVUL,Armadillidium vulgare,2,6,2,2,19,5
13,2016,6,3,INCL,Collembola,0,1,4,0,19,5
13,2016,6,3,FOTET,Tetramorium sp.,13,1,11,51,2,1
13,2016,6,3,INCL,Collembola,0,1,4,0,5,2
13,2016,6,3,INCL,Collembola,0,1,4,0,6,2
23,2016,6,3,FODOR,Dorymyrmex sp.,13,1,11,2,16,4
23,2016,6,3,INZYLEP,Lepismatidae,2,1,42,0,19,5
23,2016,6,3,INZYLEP,Lepismatidae,2,1,42,0,3,1
23,2016,6,3,ARMVUL,Armadillidium vulgare,2,6,2,2,4,1
30,2016,9,3,CACALOPA,Calathus opaculus,55,1,2,3,5,2
30,2016,9,3,ARMVUL,Armadillidium vulgare,2,6,2,2,11,3
25,2016,9,3,POGRUG,Pogonomyrmex rugosus,13,1,11,53,19,5
25,2016,9,3,CACALOPA,Calathus opaculus,55,1,2,3,19,5
25,2016,9,3,ARLYCHOG,Hogna sp.,24,5,1,6,3,1
25,2016,9,3,TEAREDEC,Araeoschizus decipiens,46,1,2,49,4,1
25,2016,9,3,CAHAR,Harpalus sp.,55,1,2,30,6,2
25,2016,9,3,CACALOPA,Calathus opaculus,55,1,2,3,13,4
25,2016,9,3,PORLAE,Porcellio laevis,1,6,2,1,1,1
14,2016,9,3,INCOSTA,Staphylinidae,17,1,2,0,14,4
14,2016,9,3,INCL,Collembola,0,1,4,0,14,4
14,2016,9,3,ARMVUL,Armadillidium vulgare,2,6,2,2,13,4
16,2016,9,3,PORLAE,Porcellio laevis,1,6,2,1,11,3
16,2016,9,3,PORLAE,Porcellio laevis,1,6,2,1,4,1
16,2016,9,3,PORLAE,Porcellio laevis,1,6,2,1,16,4
16,2016,9,3,CACALOPA,Calathus opaculus,55,1,2,3,1,1
16,2016,9,3,TEEMBCON,Embaphion contusum,46,1,2,51,18,5
16,2016,9,3,FOMON,Monomorium sp.,13,1,11,43,18,5
16,2016,9,3,INCOSTA,Staphylinidae,17,1,2,0,8,2
16,2016,9,3,CAAMA,Amara sp.,55,1,2,5,9,3
22,2016,9,3,PORLAE,Porcellio laevis,1,6,2,1,19,5
22,2016,9,3,PORLAE,Porcellio laevis,1,6,2,1,18,5
22,2016,9,3,PORLAE,Porcellio laevis,1,6,2,1,8,2
12,2016,6,3,TEBLAFOR,blapstinus fortis,46,1,2,48,3,1
12,2016,6,3,ARMVUL,Armadillidium vulgare,2,6,2,2,5,2
12,2016,6,3,ARMVUL,Armadillidium vulgare,2,6,2,2,9,3
13,2016,6,3,TEBLAFOR,blapstinus fortis,46,1,2,48,15,4
13,2016,6,3,FOTET,tetramorium sp.,13,1,11,51,17,5
13,2016,6,3,FOTET,Tetramorium sp.,13,1,11,51,3,1
13,2016,6,3,INCOCUR,Curculionidae,31,1,2,0,3,1
13,2016,6,3,ARMVUL,Armadillidium vulgare,2,6,2,2,5,2
13,2016,6,3,FOFOM,formica sp.,13,1,11,9,9,3
13,2016,6,3,ARMVUL,Armadillidium vulgare,2,6,2,2,11,3
31,2016,6,3,FODOR,Dorymyrmex sp.,13,1,11,2,3,1
31,2016,6,3,INZYLEP,Lepismatidae,2,1,42,0,4,1
17,2016,6,3,PORLAE,Porcellio laevis,1,6,2,1,2,1
17,2016,6,3,FODOR,Dorymyrmex sp.,13,1,11,2,5,2
25,2016,6,3,CACYC,Cyclotrachelus sp.,55,1,2,41,8,2
16,2016,6,3,ARPSE,Pseudoscorpiones,0,5,3,0,15,4
16,2016,6,3,INCOPOL,polyphaga,0,1,2,2,12,3
16,2016,6,3,INCONOTO,Notoxus sp.,41,1,2,5,15,4
16,2016,6,3,ARACA,acari,0,5,2,0,17,5
16,2016,6,3,ARACA,acari,0,5,2,0,2,1
16,2016,6,3,TEBLAFOR,blapstinus fortis,46,1,2,48,6,2
16,2016,6,3,CACALOPA,Calathus opaculus,55,1,2,3,5,2
16,2016,6,3,CAHAR,harpalus sp.,55,1,2,30,5,2
16,2016,6,3,ARMVUL,Armadillidium vulgare,2,6,2,2,10,3
16,2016,6,3,FOMON,Monomorium sp.,13,1,11,43,13,4
18,2016,6,3,ARARALIN,linyphiidae,22,5,1,0,5,2
18,2016,6,3,FOPOGOCC,Pogonomyrmex occidentalis,13,1,11,20,4,1
18,2016,6,3,TEBLAFOR,blapstinus fortis,46,1,2,48,4,1
21,2016,6,3,FOCRECER,crematogaster cerasi,13,1,11,16,4,1
21,2016,6,3,PORLAE,Porcellio laevis,1,6,2,1,8,2
21,2016,6,3,FOSOL,Solenopsis sp.,13,1,11,5,8,2
21,2016,6,3,INZYLEP,lepismatidae,2,1,42,0,11,3
32,2016,6,3,FODOR,Dorymyrmex sp.,13,1,11,2,1,1
32,2016,6,3,FOTET,Tetramorium sp.,13,1,11,51,12,3
32,2016,6,3,FOMON,Monomorium sp.,13,1,11,43,18,5
32,2016,6,3,FOTET,Tetramorium sp.,13,1,11,51,18,5
32,2016,6,3,FOPOGOCC,Pogonomyrmex occidentalis,13,1,11,20,19,5
32,2016,6,3,FOTET,Tetramorium sp.,13,1,11,51,19,5
32,2016,6,3,FOTET,Tetramorium sp.,13,1,11,51,3,1
32,2016,6,3,FODOR,Dorymyrmex sp.,13,1,11,2,3,1
32,2016,6,3,FODOR,Dorymyrmex sp.,13,1,11,2,6,2
32,2016,6,3,FOPOGOCC,Pogonomyrmex occidentalis,13,1,11,20,7,2
32,2016,6,3,FOMON,Monomorium sp.,13,1,11,43,8,2
32,2016,6,3,FOPOGOCC,Pogonomyrmex occidentalis,13,1,11,20,11,3
29,2016,9,3,CACALOPA,Calathus opaculus,55,1,2,3,15,4
30,2016,6,3,INHE,hemiptera,0,1,75,0,1,1
30,2016,6,3,FOPOG,pogonomyrmex sp.,13,1,11,37,12,3
30,2016,6,3,FOPOG,pogonomyrmex sp.,13,1,11,37,14,4
30,2016,6,3,TEBLAFOR,blapstinus fortis,46,1,2,48,17,5
30,2016,6,3,INHE,hemiptera,0,1,75,0,17,5
30,2016,6,3,FOLAS,lasius sp.,13,1,11,10,18,5
30,2016,6,3,ARACA,acari,0,5,2,0,11,3
4,2016,6,3,ARMVUL,Armadillidium vulgare,2,6,2,2,15,4
4,2016,6,3,INCOSCA,scarabaeidae,4,1,2,0,20,5
4,2016,6,3,FOCRECER,crematogaster cerasi,13,1,11,16,10,3
20,2016,6,3,FOCRECER,crematogaster cerasi,13,1,11,16,14,4
20,2016,6,3,LELEPLAR,Lepidoptera larva,0,1,9,1,20,5
20,2016,6,3,FOLAS,lasius sp.,13,1,11,10,2,1
20,2016,6,3,ARGNAZEL,Zelotes sp.,16,5,1,4,5,2
20,2016,6,3,TEBLAFOR,blapstinus fortis,46,1,2,48,6,2
20,2016,6,3,INZYLEP,lepismatidae,2,1,42,0,7,2
11,2016,6,3,ARMVUL,Armadillidium vulgare,2,6,2,2,2,1
11,2016,6,3,ARMVUL,Armadillidium vulgare,2,6,2,2,4,1
11,2016,6,3,FODOR,Dorymyrmex sp.,13,1,11,2,6,2
11,2016,6,3,PORLAE,Porcellio laevis,1,6,2,1,9,3
11,2016,6,3,INZYLEP,lepismatidae,2,1,42,0,10,3
10,2016,6,3,ARACA,acari,0,5,2,0,14,4
10,2016,6,3,ARMVUL,Armadillidium vulgare,2,6,2,2,15,4
10,2016,6,3,INCONOTO,Notoxus sp.,41,1,2,5,16,4
10,2016,6,3,FOPOGOCC,Pogonomyrmex occidentalis,13,1,11,20,16,4
10,2016,6,3,ARGNAZEL,Zelotes sp.,16,5,1,4,17,5
10,2016,6,3,FODOR,Dorymyrmex sp.,13,1,11,2,17,5
10,2016,6,3,ARACA,acari,0,5,2,0,18,5
10,2016,6,3,INCONOTO,Notoxus sp.,41,1,2,5,18,5
10,2016,6,3,INCONOTO,Notoxus sp.,41,1,2,5,20,5
10,2016,6,3,ARACA,acari,0,5,2,0,4,1
10,2016,6,3,INHYMUT,mutillidae,19,1,11,0,5,2
10,2016,6,3,FODOR,Dorymyrmex sp.,13,1,11,2,5,2
10,2016,6,3,ARACA,acari,0,5,2,0,8,2
24,2016,6,3,HYFORCRE,Crematogaster sp.,13,1,11,56,4,1
24,2016,6,3,FOTET,Tetramorium sp.,13,1,11,51,4,1
19,2016,6,3,TEBLAFOR,blapstinus fortis,46,1,2,48,20,5
19,2016,6,3,TEBLAFOR,blapstinus fortis,46,1,2,48,8,2
19,2016,6,3,TEBLAFOR,Blapstinus fortis,46,1,2,48,10,3
19,2016,6,3,ARMVUL,Armadillidium vulgare,2,6,2,2,10,3
19,2016,6,3,INCOPOL,polyphaga,0,1,2,2,10,3
6,2016,6,3,PORLAE,Porcellio laevis,1,6,2,1,12,3
6,2016,6,3,ARMVUL,Armadillidium vulgare,2,6,2,2,17,5
6,2016,6,3,FODOR,Dorymyrmex sp.,13,1,11,2,19,5
6,2016,6,3,FOLAS,lasius sp.,13,1,11,10,20,5
6,2016,6,3,PORLAE,Porcellio laevis,1,6,2,1,13,4
2,2016,6,3,ARMVUL,Armadillidium vulgare,2,6,2,2,12,3
2,2016,6,3,ARMVUL,Armadillidium vulgare,2,6,2,2,16,4
2,2016,6,3,ARACA,acari,0,5,2,0,5,2
2,2016,6,3,ARACA,acari,0,5,2,0,9,3
2,2016,6,3,ARACA,acari,0,5,2,0,11,3
2,2016,6,3,INHE,hemiptera,0,1,75,0,11,3
28,2016,6,3,TEBLAFOR,blapstinus fortis,46,1,2,48,12,3
28,2016,6,3,ARMVUL,Armadillidium vulgare,2,6,2,2,15,4
28,2016,6,3,INORGRY,gryllidae,37,1,19,0,17,5
28,2016,6,3,ARMVUL,Armadillidium vulgare,2,6,2,2,17,5
28,2016,6,3,FOFOM,formica sp.,13,1,11,9,18,5
28,2016,6,3,INCOELA,elateridae,5,1,2,0,4,1
28,2016,6,3,ARMVUL,Armadillidium vulgare,2,6,2,2,7,2
27,2016,6,3,PORLAE,Porcellio laevis,1,6,2,1,13,4
27,2016,6,3,FOCAM,camponotus sp.,13,1,11,44,18,5
27,2016,6,3,INCOELA,elateridae,5,1,2,0,8,2
27,2016,6,3,INCOCUR,Curculionidae,31,1,2,0,10,3
15,2016,6,3,FOLAS,lasius sp.,13,1,11,10,1,1
15,2016,6,3,CAPTE,pterostichus sp.,55,1,2,20,16,4
15,2016,6,3,CAPOELUC,poecilus lucublandus,55,1,2,39,5,2
15,2016,6,3,CAHAR,harpalus sp.,55,1,2,30,5,2
5,2016,6,3,INORGRY,gryllidae,37,1,19,0,18,5
5,2016,6,3,FOCRECER,crematogaster cerasi,13,1,11,16,18,5
5,2016,6,3,INCOHIS,Histeridae,30,1,2,0,11,3
5,2016,6,3,ARMVUL,Armadillidium vulgare,2,6,2,2,13,4
5,2016,6,3,INCOLAR,Coleoptera larva,0,1,2,1,13,4
1,2016,6,3,ARMVUL,Armadillidium vulgare,2,6,2,2,16,4
1,2016,6,3,FOCRECER,Crematogaster cerasi,13,1,11,16,20,5
1,2016,6,3,ARMVUL,Armadillidium vulgare,2,6,2,2,11,3
14,2016,6,3,FOMON,Monomorium sp.,13,1,11,43,16,4
14,2016,6,3,ARMVUL,Armadillidium vulgare,2,6,2,2,17,5
14,2016,6,3,FOMON,Monomorium sp.,13,1,11,43,3,1
22,2016,6,3,INCOCUR,Curculionidae,31,1,2,0,17,5
22,2016,6,3,ARMVUL,Armadillidium vulgare,2,6,2,2,3,1
29,2016,6,3,ARACA,Acari,0,5,2,0,9,3
3,2016,6,3,INCOCUR,Curculionidae,31,1,2,0,14,4
3,2016,6,3,FOLAS,Lasius sp.,13,1,11,10,19,5
7,2016,6,3,FOMON,Monomorium sp.,13,1,11,43,12,3
7,2016,6,3,FOTET,Tetramorium sp.,13,1,11,51,15,4
7,2016,6,3,FODOR,Dorymyrmex sp.,13,1,11,2,17,5
7,2016,6,3,FOTET,Tetramorium sp.,13,1,11,51,2,1
7,2016,6,3,ARACA,Acari,0,5,2,0,7,2
19,2016,5,3,TEBLAFOR,Blapstinus fortis,46,1,2,48,15,4
19,2016,5,3,FOLAS,Lasius sp.,13,1,11,10,2,1
19,2016,5,3,INCOHIS,Histeridae,30,1,2,0,10,3
28,2016,5,3,ARACA,Acari,0,5,2,0,12,3
