site,ppt_canopy,ppt_open,year,month,day,site_name,site_lat,site_long
19,0,0,2013,1,18,Reynolds Forest,34.66054583,-106.7429525
19,0,0,2005,6,21,Reynolds Forest,34.66054583,-106.7429525
19,5,5.5,2009,3,18,Reynolds Forest,34.66054583,-106.7429525
19,NA,37,2015,8,21,Reynolds Forest,34.66054583,-106.7429525
19,NA,0,2016,1,20,Reynolds Forest,34.66054583,-106.7429525
19,NA,NA,2004,6,15,Reynolds Forest,34.66054583,-106.7429525
19,0,0.9,2017,12,20,Reynolds Forest,34.66054583,-106.7429525
19,4.5,9,2007,10,18,Reynolds Forest,34.66054583,-106.7429525
19,NA,7.5,2010,12,20,Reynolds Forest,34.66054583,-106.7429525
19,6,NA,2005,5,17,Reynolds Forest,34.66054583,-106.7429525
19,1,NA,2006,3,21,Reynolds Forest,34.66054583,-106.7429525
19,22,28,2011,8,19,Reynolds Forest,34.66054583,-106.7429525
19,11,11.5,2012,2,22,Reynolds Forest,34.66054583,-106.7429525
19,15,20,2013,12,18,Reynolds Forest,34.66054583,-106.7429525
19,1.5,NA,2004,11,16,Reynolds Forest,34.66054583,-106.7429525
19,0,0,2012,6,19,Reynolds Forest,34.66054583,-106.7429525
19,27,37,2009,9,18,Reynolds Forest,34.66054583,-106.7429525
19,0,2,2012,11,20,Reynolds Forest,34.66054583,-106.7429525
19,0.8,1.8,2014,2,19,Reynolds Forest,34.66054583,-106.7429525
19,18.5,23.5,2010,2,16,Reynolds Forest,34.66054583,-106.7429525
20,3,6,2009,1,23,Route 66,35.1006408,-106.6914783
20,1.5,4.5,2011,7,19,Route 66,35.1006408,-106.6914783
20,NA,NA,2004,12,22,Route 66,35.1006408,-106.6914783
20,35.9,75,2017,10,18,Route 66,35.1006408,-106.6914783
20,15,12.6,2005,1,19,Route 66,35.1006408,-106.6914783
20,11,33,2011,9,22,Route 66,35.1006408,-106.6914783
20,NA,NA,2017,4,19,Route 66,35.1006408,-106.6914783
20,32,47,2008,8,21,Route 66,35.1006408,-106.6914783
20,26,37,2005,2,16,Route 66,35.1006408,-106.6914783
20,0.3,5.5,2012,9,19,Route 66,35.1006408,-106.6914783
20,40,40,2005,3,17,Route 66,35.1006408,-106.6914783
20,9,17,2016,6,23,Route 66,35.1006408,-106.6914783
20,0,0,2006,1,18,Route 66,35.1006408,-106.6914783
20,1,1.3,2008,4,18,Route 66,35.1006408,-106.6914783
20,0,0,2013,5,22,Route 66,35.1006408,-106.6914783
20,9,15,2008,5,19,Route 66,35.1006408,-106.6914783
20,NA,41,2013,7,17,Route 66,35.1006408,-106.6914783
20,12,18.5,2009,4,24,Route 66,35.1006408,-106.6914783
20,5,NA,2008,1,17,Route 66,35.1006408,-106.6914783
20,0,0,2007,11,20,Route 66,35.1006408,-106.6914783
20,16,32,2006,9,19,Route 66,35.1006408,-106.6914783
20,2,6,2008,6,16,Route 66,35.1006408,-106.6914783
20,2,6,2012,5,16,Route 66,35.1006408,-106.6914783
20,2,12.5,2014,10,22,Route 66,35.1006408,-106.6914783
20,6.5,9.5,2014,3,19,Route 66,35.1006408,-106.6914783
20,13,20,2011,12,19,Route 66,35.1006408,-106.6914783
20,12,19.5,2014,12,17,Route 66,35.1006408,-106.6914783
20,21,76,2015,7,22,Route 66,35.1006408,-106.6914783
20,3,9.6,2017,9,20,Route 66,35.1006408,-106.6914783
20,3.5,6.5,2014,2,19,Route 66,35.1006408,-106.6914783
20,0.5,1.2,2006,2,22,Route 66,35.1006408,-106.6914783
20,5,2.5,2008,3,19,Route 66,35.1006408,-106.6914783
20,2,5,2014,11,19,Route 66,35.1006408,-106.6914783
20,2,4.3,2006,12,18,Route 66,35.1006408,-106.6914783
20,NA,NA,2009,12,14,Route 66,35.1006408,-106.6914783
20,2,10,2010,11,19,Route 66,35.1006408,-106.6914783
20,19,31,2011,10,21,Route 66,35.1006408,-106.6914783
20,0,0,2011,6,21,Route 66,35.1006408,-106.6914783
20,5,21,2012,8,22,Route 66,35.1006408,-106.6914783
20,0,1.5,2013,6,19,Route 66,35.1006408,-106.6914783
20,2.9,5.4,2006,11,21,Route 66,35.1006408,-106.6914783
20,0,5,2010,7,22,Route 66,35.1006408,-106.6914783
20,17.4,17.8,2007,2,22,Route 66,35.1006408,-106.6914783
20,12,13,2015,3,18,Route 66,35.1006408,-106.6914783
20,0,0,2011,3,14,Route 66,35.1006408,-106.6914783
20,3.5,12,2013,11,20,Route 66,35.1006408,-106.6914783
20,0,2.5,2008,9,17,Route 66,35.1006408,-106.6914783
20,21,47,2016,8,17,Route 66,35.1006408,-106.6914783
20,29,60,2014,8,21,Route 66,35.1006408,-106.6914783
20,15,33,2009,8,21,Route 66,35.1006408,-106.6914783
20,0,1,2009,5,19,Route 66,35.1006408,-106.6914783
20,1.5,NA,2016,11,16,Route 66,35.1006408,-106.6914783
20,1.5,9.5,2014,6,18,Route 66,35.1006408,-106.6914783
20,1.9,2.2,2005,12,19,Route 66,35.1006408,-106.6914783
20,7,8,2005,11,15,Route 66,35.1006408,-106.6914783
20,22,39,2015,10,21,Route 66,35.1006408,-106.6914783
20,NA,NA,2016,12,19,Route 66,35.1006408,-106.6914783
20,0,0,2009,2,20,Route 66,35.1006408,-106.6914783
20,26,30,2007,1,16,Route 66,35.1006408,-106.6914783
20,0,0,2016,3,16,Route 66,35.1006408,-106.6914783
20,NA,NA,2017,6,21,Route 66,35.1006408,-106.6914783
20,8,27,2015,11,18,Route 66,35.1006408,-106.6914783
20,1.3,5,2012,10,17,Route 66,35.1006408,-106.6914783
20,5,7,2012,7,18,Route 66,35.1006408,-106.6914783
20,0,3.5,2010,6,17,Route 66,35.1006408,-106.6914783
20,5.2,14,2015,2,18,Route 66,35.1006408,-106.6914783
20,32,53,2006,7,18,Route 66,35.1006408,-106.6914783
20,7,5,2011,1,21,Route 66,35.1006408,-106.6914783
20,2,5,2011,11,16,Route 66,35.1006408,-106.6914783
20,27,50,2008,10,24,Route 66,35.1006408,-106.6914783
20,4.2,4,2006,5,16,Route 66,35.1006408,-106.6914783
20,7,11,2005,4,20,Route 66,35.1006408,-106.6914783
20,0,NA,2017,3,23,Route 66,35.1006408,-106.6914783
20,NA,NA,2017,5,17,Route 66,35.1006408,-106.6914783
20,4,12.5,2010,1,22,Route 66,35.1006408,-106.6914783
20,NA,38,2014,7,16,Route 66,35.1006408,-106.6914783
20,2.5,8,2012,1,20,Route 66,35.1006408,-106.6914783
20,14,36,2017,1,18,Route 66,35.1006408,-106.6914783
20,0,0,2014,4,16,Route 66,35.1006408,-106.6914783
20,0,0,2011,5,20,Route 66,35.1006408,-106.6914783
20,1.5,4.8,2016,5,16,Route 66,35.1006408,-106.6914783
20,9.5,25,2007,5,15,Route 66,35.1006408,-106.6914783
20,11,22,2012,4,16,Route 66,35.1006408,-106.6914783
20,9,12.5,2007,8,21,Route 66,35.1006408,-106.6914783
20,1.8,4,2013,2,20,Route 66,35.1006408,-106.6914783
20,0.8,3,2010,3,15,Route 66,35.1006408,-106.6914783
20,0,0,2011,4,19,Route 66,35.1006408,-106.6914783
20,2.5,3.5,2011,2,18,Route 66,35.1006408,-106.6914783
20,0,0,2017,11,21,Route 66,35.1006408,-106.6914783
20,0.8,8,2016,7,22,Route 66,35.1006408,-106.6914783
20,0,1.2,2015,4,22,Route 66,35.1006408,-106.6914783
20,22.5,33,2006,10,17,Route 66,35.1006408,-106.6914783
20,22,30,2005,8,16,Route 66,35.1006408,-106.6914783
20,2.5,NA,2008,2,20,Route 66,35.1006408,-106.6914783
20,4,13,2015,6,16,Route 66,35.1006408,-106.6914783
20,17,19,2013,12,18,Route 66,35.1006408,-106.6914783
20,1,1.3,2013,1,16,Route 66,35.1006408,-106.6914783
20,0,0,2012,6,20,Route 66,35.1006408,-106.6914783
20,0,6,2015,9,15,Route 66,35.1006408,-106.6914783
20,12.5,44,2015,5,20,Route 66,35.1006408,-106.6914783
20,2,2.3,2016,2,17,Route 66,35.1006408,-106.6914783
20,0,0,2014,1,22,Route 66,35.1006408,-106.6914783
20,5.1,10,2007,7,17,Route 66,35.1006408,-106.6914783
20,5,8.5,2016,4,20,Route 66,35.1006408,-106.6914783
20,11,20,2008,7,14,Route 66,35.1006408,-106.6914783
20,22.5,35,2007,4,17,Route 66,35.1006408,-106.6914783
20,7,7,2010,5,21,Route 66,35.1006408,-106.6914783
20,15.1,20,2007,10,16,Route 66,35.1006408,-106.6914783
20,7,12,2016,1,20,Route 66,35.1006408,-106.6914783
20,NA,62,2013,8,21,Route 66,35.1006408,-106.6914783
20,0,1.4,2012,11,19,Route 66,35.1006408,-106.6914783
20,34,63,2010,8,20,Route 66,35.1006408,-106.6914783
20,9,17.5,2009,7,21,Route 66,35.1006408,-106.6914783
20,16,35,2016,9,21,Route 66,35.1006408,-106.6914783
20,12,16,2008,12,17,Route 66,35.1006408,-106.6914783
20,NA,20,2009,10,23,Route 66,35.1006408,-106.6914783
20,4.5,12.5,2013,10,16,Route 66,35.1006408,-106.6914783
20,1,2.5,2013,3,18,Route 66,35.1006408,-106.6914783
20,12,37.5,2017,8,16,Route 66,35.1006408,-106.6914783
20,5,14,2015,1,23,Route 66,35.1006408,-106.6914783
20,7,12.8,2010,2,19,Route 66,35.1006408,-106.6914783
20,3,12.5,2005,9,20,Route 66,35.1006408,-106.6914783
20,0,1.2,2006,6,21,Route 66,35.1006408,-106.6914783
20,15,12,2012,2,21,Route 66,35.1006408,-106.6914783
20,NA,NA,2017,2,24,Route 66,35.1006408,-106.6914783
20,2.8,4.5,2012,3,20,Route 66,35.1006408,-106.6914783
20,1.5,13,2014,9,17,Route 66,35.1006408,-106.6914783
20,0,0,2013,4,17,Route 66,35.1006408,-106.6914783
20,32,57,2010,9,24,Route 66,35.1006408,-106.6914783
20,4,5,2010,10,22,Route 66,35.1006408,-106.6914783
20,15,20,2015,12,16,Route 66,35.1006408,-106.6914783
20,44,80,2013,9,18,Route 66,35.1006408,-106.6914783
20,17,40,2010,12,21,Route 66,35.1006408,-106.6914783
20,14,39,2015,8,19,Route 66,35.1006408,-106.6914783
20,0,0,2017,12,19,Route 66,35.1006408,-106.6914783
20,32,43,2007,12,17,Route 66,35.1006408,-106.6914783
20,0.9,3.2,2017,7,18,Route 66,35.1006408,-106.6914783
20,0.7,2,2014,5,21,Route 66,35.1006408,-106.6914783
20,33,64,2005,10,19,Route 66,35.1006408,-106.6914783
20,6,8,2005,7,19,Route 66,35.1006408,-106.6914783
20,NA,NA,2009,6,16,Route 66,35.1006408,-106.6914783
20,8.5,13,2005,6,21,Route 66,35.1006408,-106.6914783
20,1.2,3,2006,3,22,Route 66,35.1006408,-106.6914783
20,3,10,2007,6,19,Route 66,35.1006408,-106.6914783
20,0,0,2008,11,21,Route 66,35.1006408,-106.6914783
20,3,4,2009,11,16,Route 66,35.1006408,-106.6914783
20,5,9,2009,3,20,Route 66,35.1006408,-106.6914783
20,0,0,2006,4,19,Route 66,35.1006408,-106.6914783
20,16,29,2010,4,23,Route 66,35.1006408,-106.6914783
20,NA,NA,2005,5,NA,Route 66,35.1006408,-106.6914783
20,1,10.5,2016,10,19,Route 66,35.1006408,-106.6914783
20,19,25,2007,9,18,Route 66,35.1006408,-106.6914783
20,2,1.5,2007,3,20,Route 66,35.1006408,-106.6914783
20,0,2.5,2012,12,19,Route 66,35.1006408,-106.6914783
20,13,36,2011,8,17,Route 66,35.1006408,-106.6914783
20,27,59,2009,9,18,Route 66,35.1006408,-106.6914783
21,1.5,5,2016,6,21,Badger,35.1956,-106.6402
21,1.5,9,2012,9,18,Badger,35.1956,-106.6402
21,0,1,2011,7,18,Badger,35.1956,-106.6402
21,NA,NA,2017,4,19,Badger,35.1956,-106.6402
21,1.5,3,2009,1,22,Badger,35.1956,-106.6402
21,3.5,7.6,2014,6,17,Badger,35.1956,-106.6402
21,6,11.5,2008,3,17,Badger,35.1956,-106.6402
21,22,37,2008,8,20,Badger,35.1956,-106.6402
21,7.5,15,2008,5,20,Badger,35.1956,-106.6402
21,6,23,2012,8,25,Badger,35.1956,-106.6402
21,0,1,2013,5,24,Badger,35.1956,-106.6402
21,NA,NA,2005,3,16,Badger,35.1956,-106.6402
21,18,48.2,2017,10,18,Badger,35.1956,-106.6402
21,NA,NA,2006,1,18,Badger,35.1956,-106.6402
21,0,0,2016,3,16,Badger,35.1956,-106.6402
21,3,5,2014,3,21,Badger,35.1956,-106.6402
21,19,25,2011,12,19,Badger,35.1956,-106.6402
21,3,13,2014,10,22,Badger,35.1956,-106.6402
21,NA,NA,2005,12,20,Badger,35.1956,-106.6402
21,0,0,2006,11,22,Badger,35.1956,-106.6402
21,9.5,13,2015,3,18,Badger,35.1956,-106.6402
21,4.5,9.5,2009,12,16,Badger,35.1956,-106.6402
21,8.5,23,2011,9,22,Badger,35.1956,-106.6402
21,9.4,2.2,2009,4,22,Badger,35.1956,-106.6402
21,3.8,3.5,2010,11,18,Badger,35.1956,-106.6402
21,NA,NA,2006,9,21,Badger,35.1956,-106.6402
21,0,0,2011,3,15,Badger,35.1956,-106.6402
21,9.5,23,2007,10,18,Badger,35.1956,-106.6402
21,NA,NA,2005,1,20,Badger,35.1956,-106.6402
21,2.5,7.5,2008,1,16,Badger,35.1956,-106.6402
21,2.5,0.5,2008,4,15,Badger,35.1956,-106.6402
21,2,7,2013,11,20,Badger,35.1956,-106.6402
21,5,4,2012,5,15,Badger,35.1956,-106.6402
21,NA,NA,2005,8,16,Badger,35.1956,-106.6402
21,14,26,2009,6,17,Badger,35.1956,-106.6402
21,9,26,2009,7,22,Badger,35.1956,-106.6402
21,17,36,2016,8,15,Badger,35.1956,-106.6402
21,1,3,2008,9,17,Badger,35.1956,-106.6402
21,NA,NA,2005,2,15,Badger,35.1956,-106.6402
21,4.5,3,2014,11,19,Badger,35.1956,-106.6402
21,0,0,2011,6,20,Badger,35.1956,-106.6402
21,18,10,2014,7,15,Badger,35.1956,-106.6402
21,NA,NA,2006,8,15,Badger,35.1956,-106.6402
21,20,21,2007,2,21,Badger,35.1956,-106.6402
21,NA,NA,2005,11,17,Badger,35.1956,-106.6402
21,0,NA,2010,6,15,Badger,35.1956,-106.6402
21,NA,NA,2006,2,21,Badger,35.1956,-106.6402
21,24,43,2015,10,23,Badger,35.1956,-106.6402
21,0,0,2007,11,20,Badger,35.1956,-106.6402
21,65,80,2013,9,18,Badger,35.1956,-106.6402
21,3.5,10,2008,6,17,Badger,35.1956,-106.6402
21,0.9,3.2,2017,6,20,Badger,35.1956,-106.6402
21,1.5,1.8,2013,3,22,Badger,35.1956,-106.6402
21,NA,0,2009,2,18,Badger,35.1956,-106.6402
21,15,42,2014,8,20,Badger,35.1956,-106.6402
21,0.3,2,2016,7,19,Badger,35.1956,-106.6402
21,17,26,2012,4,17,Badger,35.1956,-106.6402
21,4,7.5,2010,5,21,Badger,35.1956,-106.6402
21,2.3,8,2007,6,20,Badger,35.1956,-106.6402
21,NA,NA,2006,7,19,Badger,35.1956,-106.6402
21,0,3.5,2010,7,20,Badger,35.1956,-106.6402
21,36,46.5,2008,10,21,Badger,35.1956,-106.6402
21,2.6,4,2013,2,19,Badger,35.1956,-106.6402
21,NA,0,2017,3,22,Badger,35.1956,-106.6402
21,NA,NA,2005,4,19,Badger,35.1956,-106.6402
21,2.1,5,2010,3,18,Badger,35.1956,-106.6402
21,0,0,2006,12,18,Badger,35.1956,-106.6402
21,18,46,2015,7,24,Badger,35.1956,-106.6402
21,12,8,2014,12,17,Badger,35.1956,-106.6402
21,0,0,2014,4,16,Badger,35.1956,-106.6402
21,24,36,2011,10,20,Badger,35.1956,-106.6402
21,0,1,2009,5,19,Badger,35.1956,-106.6402
21,1,0.5,2014,1,22,Badger,35.1956,-106.6402
21,4.7,6.5,2008,2,20,Badger,35.1956,-106.6402
21,22,39,2015,6,19,Badger,35.1956,-106.6402
21,13,20,2016,12,19,Badger,35.1956,-106.6402
21,1.5,2.5,2011,2,17,Badger,35.1956,-106.6402
21,NA,NA,2006,5,17,Badger,35.1956,-106.6402
21,1,4,2015,9,16,Badger,35.1956,-106.6402
21,13,18,2010,2,18,Badger,35.1956,-106.6402
21,2,8,2013,10,16,Badger,35.1956,-106.6402
21,18,28,2015,11,18,Badger,35.1956,-106.6402
21,16,15,2012,7,17,Badger,35.1956,-106.6402
21,4,11,2008,7,15,Badger,35.1956,-106.6402
21,22.5,36,2017,1,18,Badger,35.1956,-106.6402
21,0.9,10.2,2017,9,20,Badger,35.1956,-106.6402
21,1.5,4,2011,1,20,Badger,35.1956,-106.6402
21,4,13,2016,10,19,Badger,35.1956,-106.6402
21,9.4,30,2017,8,15,Badger,35.1956,-106.6402
21,0,0.6,2011,4,21,Badger,35.1956,-106.6402
21,35,37,2007,1,16,Badger,35.1956,-106.6402
21,30,44,2007,4,17,Badger,35.1956,-106.6402
21,6.5,8.5,2009,8,17,Badger,35.1956,-106.6402
21,90,90,2013,8,19,Badger,35.1956,-106.6402
21,6,12,2010,1,21,Badger,35.1956,-106.6402
21,0,0,2017,11,22,Badger,35.1956,-106.6402
21,2.4,1.3,2013,1,18,Badger,35.1956,-106.6402
21,7.5,14,2008,12,16,Badger,35.1956,-106.6402
21,5,0,2014,5,20,Badger,35.1956,-106.6402
21,4.5,8.5,2015,1,21,Badger,35.1956,-106.6402
21,0,1.8,2012,11,20,Badger,35.1956,-106.6402
21,13,21,2007,5,17,Badger,35.1956,-106.6402
21,6,18,2007,8,22,Badger,35.1956,-106.6402
21,14,20,2013,12,18,Badger,35.1956,-106.6402
21,28,40,2007,12,17,Badger,35.1956,-106.6402
21,4,16,2013,7,16,Badger,35.1956,-106.6402
21,NA,NA,2006,3,21,Badger,35.1956,-106.6402
21,NA,NA,2006,10,18,Badger,35.1956,-106.6402
21,NA,NA,2005,7,19,Badger,35.1956,-106.6402
21,0.5,3.2,2012,12,18,Badger,35.1956,-106.6402
21,0,0,2012,6,19,Badger,35.1956,-106.6402
21,3.5,5,2012,3,20,Badger,35.1956,-106.6402
21,NA,NA,2017,5,16,Badger,35.1956,-106.6402
21,1.5,6,2010,10,21,Badger,35.1956,-106.6402
21,9,13,2007,7,17,Badger,35.1956,-106.6402
21,0,0,2013,4,16,Badger,35.1956,-106.6402
21,23,36,2010,9,23,Badger,35.1956,-106.6402
21,NA,NA,2005,5,17,Badger,35.1956,-106.6402
21,4.5,5,2014,2,19,Badger,35.1956,-106.6402
21,10,21,2014,9,17,Badger,35.1956,-106.6402
21,26,47,2015,5,20,Badger,35.1956,-106.6402
21,9.5,NA,2016,1,20,Badger,35.1956,-106.6402
21,16,27,2015,8,21,Badger,35.1956,-106.6402
21,11,18,2015,2,18,Badger,35.1956,-106.6402
21,0,0.6,2013,6,20,Badger,35.1956,-106.6402
21,0,0,2015,4,22,Badger,35.1956,-106.6402
21,0,NA,2016,2,17,Badger,35.1956,-106.6402
21,25,48,2016,9,21,Badger,35.1956,-106.6402
21,NA,NA,2005,6,21,Badger,35.1956,-106.6402
21,25.5,45,2010,8,16,Badger,35.1956,-106.6402
21,22,30,2007,9,19,Badger,35.1956,-106.6402
21,5.5,9.5,2012,2,21,Badger,35.1956,-106.6402
21,3.5,4.5,2016,5,18,Badger,35.1956,-106.6402
21,0.5,3.5,2012,10,16,Badger,35.1956,-106.6402
21,3.8,6.5,2011,11,15,Badger,35.1956,-106.6402
21,NA,NA,2005,9,21,Badger,35.1956,-106.6402
21,NA,NA,2006,4,18,Badger,35.1956,-106.6402
21,0,0,2017,12,18,Badger,35.1956,-106.6402
21,6,11.5,2009,3,15,Badger,35.1956,-106.6402
21,0,0,2008,11,19,Badger,35.1956,-106.6402
21,NA,NA,2005,10,19,Badger,35.1956,-106.6402
21,0,0,2011,5,19,Badger,35.1956,-106.6402
21,20,39,2009,10,22,Badger,35.1956,-106.6402
21,2.5,5,2007,3,22,Badger,35.1956,-106.6402
21,7,7,2012,1,17,Badger,35.1956,-106.6402
21,5.5,8,2016,4,20,Badger,35.1956,-106.6402
21,10,18,2010,4,22,Badger,35.1956,-106.6402
21,4,14.5,2009,9,14,Badger,35.1956,-106.6402
21,1,5,2009,11,19,Badger,35.1956,-106.6402
21,16,21,2015,12,16,Badger,35.1956,-106.6402
21,0,3.2,2017,7,18,Badger,35.1956,-106.6402
21,11,10,2017,2,22,Badger,35.1956,-106.6402
21,6,NA,2016,11,16,Badger,35.1956,-106.6402
21,38,NA,2010,12,20,Badger,35.1956,-106.6402
21,NA,NA,2006,6,21,Badger,35.1956,-106.6402
21,1,4.5,2011,8,16,Badger,35.1956,-106.6402
22,NA,NA,2005,12,19,Bobcat,35.19705633,-106.6439494
22,2.8,8,2014,6,18,Bobcat,35.19705633,-106.6439494
22,8,13,2015,2,21,Bobcat,35.19705633,-106.6439494
22,15,38,2008,8,20,Bobcat,35.19705633,-106.6439494
22,NA,3,2016,6,21,Bobcat,35.19705633,-106.6439494
22,9.5,15,2008,5,20,Bobcat,35.19705633,-106.6439494
22,9,11.5,2008,3,20,Bobcat,35.19705633,-106.6439494
22,2.3,5,2013,2,23,Bobcat,35.19705633,-106.6439494
22,13,7.5,2015,3,21,Bobcat,35.19705633,-106.6439494
22,4,10,2009,12,16,Bobcat,35.19705633,-106.6439494
22,0,2.3,2011,7,18,Bobcat,35.19705633,-106.6439494
22,NA,NA,2012,9,22,Bobcat,35.19705633,-106.6439494
22,11,23,2013,11,23,Bobcat,35.19705633,-106.6439494
22,2.5,10.5,2014,10,25,Bobcat,35.19705633,-106.6439494
22,0.5,4,2014,11,22,Bobcat,35.19705633,-106.6439494
22,NA,NA,2006,11,18,Bobcat,35.19705633,-106.6439494
22,0.9,1.8,2013,3,23,Bobcat,35.19705633,-106.6439494
22,3.8,3.3,2009,2,21,Bobcat,35.19705633,-106.6439494
22,NA,NA,2006,7,19,Bobcat,35.19705633,-106.6439494
22,NA,NA,2006,9,20,Bobcat,35.19705633,-106.6439494
22,NA,NA,2005,1,20,Bobcat,35.19705633,-106.6439494
22,14,25,2009,6,16,Bobcat,35.19705633,-106.6439494
22,0,0,2014,4,18,Bobcat,35.19705633,-106.6439494
22,13,25,2009,4,25,Bobcat,35.19705633,-106.6439494
22,0.8,4,2012,5,19,Bobcat,35.19705633,-106.6439494
22,21.4,47,2017,10,21,Bobcat,35.19705633,-106.6439494
22,NA,NA,2005,3,16,Bobcat,35.19705633,-106.6439494
22,NA,0,2017,3,25,Bobcat,35.19705633,-106.6439494
22,NA,NA,2006,1,18,Bobcat,35.19705633,-106.6439494
22,NA,NA,2005,8,16,Bobcat,35.19705633,-106.6439494
22,NA,NA,2006,2,21,Bobcat,35.19705633,-106.6439494
22,2,18,2007,11,17,Bobcat,35.19705633,-106.6439494
22,0.9,5,2017,6,20,Bobcat,35.19705633,-106.6439494
22,5.5,4.5,2008,1,12,Bobcat,35.19705633,-106.6439494
22,5,5.8,2013,10,19,Bobcat,35.19705633,-106.6439494
22,2,8.5,2007,6,16,Bobcat,35.19705633,-106.6439494
22,NA,NA,2006,5,17,Bobcat,35.19705633,-106.6439494
22,0,0,2011,6,20,Bobcat,35.19705633,-106.6439494
22,12.8,24.2,2007,10,13,Bobcat,35.19705633,-106.6439494
22,17,21,2007,2,17,Bobcat,35.19705633,-106.6439494
22,11,NA,2011,9,24,Bobcat,35.19705633,-106.6439494
22,16.5,NA,2016,12,19,Bobcat,35.19705633,-106.6439494
22,28,20.5,2007,1,13,Bobcat,35.19705633,-106.6439494
22,3,6.5,2014,2,22,Bobcat,35.19705633,-106.6439494
22,0.5,8,2010,7,20,Bobcat,35.19705633,-106.6439494
22,0,0,2011,3,15,Bobcat,35.19705633,-106.6439494
22,10,20,2011,12,19,Bobcat,35.19705633,-106.6439494
22,3.5,10,2008,6,17,Bobcat,35.19705633,-106.6439494
22,NA,NA,2011,2,19,Bobcat,35.19705633,-106.6439494
22,12.5,10,2010,11,20,Bobcat,35.19705633,-106.6439494
22,24,38,2017,1,23,Bobcat,35.19705633,-106.6439494
22,NA,NA,2006,4,18,Bobcat,35.19705633,-106.6439494
22,0,0,2014,1,25,Bobcat,35.19705633,-106.6439494
22,7,9,2008,2,16,Bobcat,35.19705633,-106.6439494
22,NA,NA,2005,11,17,Bobcat,35.19705633,-106.6439494
22,0,0.9,2009,5,21,Bobcat,35.19705633,-106.6439494
22,NA,NA,2011,4,23,Bobcat,35.19705633,-106.6439494
22,NA,NA,2005,4,19,Bobcat,35.19705633,-106.6439494
22,17,25,2012,4,21,Bobcat,35.19705633,-106.6439494
22,0,0,2016,3,19,Bobcat,35.19705633,-106.6439494
22,0,2,2016,7,19,Bobcat,35.19705633,-106.6439494
22,13,NA,2014,12,17,Bobcat,35.19705633,-106.6439494
22,18,30,2016,8,18,Bobcat,35.19705633,-106.6439494
22,18,NA,2011,10,22,Bobcat,35.19705633,-106.6439494
22,0.1,0.2,2010,6,15,Bobcat,35.19705633,-106.6439494
22,1,9.5,2017,9,23,Bobcat,35.19705633,-106.6439494
22,2.5,4,2011,1,21,Bobcat,35.19705633,-106.6439494
22,19.5,40.5,2015,10,24,Bobcat,35.19705633,-106.6439494
22,23,30,2015,6,16,Bobcat,35.19705633,-106.6439494
22,7,19.5,2007,8,22,Bobcat,35.19705633,-106.6439494
22,25.5,38,2010,3,18,Bobcat,35.19705633,-106.6439494
22,55,85,2013,9,21,Bobcat,35.19705633,-106.6439494
22,NA,NA,2005,2,15,Bobcat,35.19705633,-106.6439494
22,19,44,2014,7,16,Bobcat,35.19705633,-106.6439494
22,6,22,2009,7,21,Bobcat,35.19705633,-106.6439494
22,10,18,2012,7,16,Bobcat,35.19705633,-106.6439494
22,NA,8,2016,4,23,Bobcat,35.19705633,-106.6439494
22,NA,NA,2006,10,17,Bobcat,35.19705633,-106.6439494
22,3.5,9,2008,12,15,Bobcat,35.19705633,-106.6439494
22,0,0.3,2014,5,20,Bobcat,35.19705633,-106.6439494
22,1.5,7.5,2016,10,22,Bobcat,35.19705633,-106.6439494
22,32,47,2008,10,25,Bobcat,35.19705633,-106.6439494
22,27,47,2010,8,16,Bobcat,35.19705633,-106.6439494
22,4,7,2010,10,23,Bobcat,35.19705633,-106.6439494
22,77,83,2013,8,24,Bobcat,35.19705633,-106.6439494
22,0,0,2012,6,18,Bobcat,35.19705633,-106.6439494
22,4.5,19.5,2012,8,25,Bobcat,35.19705633,-106.6439494
22,0,1.1,2006,12,16,Bobcat,35.19705633,-106.6439494
22,0,0.5,2017,11,25,Bobcat,35.19705633,-106.6439494
22,1.1,3.5,2015,4,25,Bobcat,35.19705633,-106.6439494
22,31,44,2010,12,20,Bobcat,35.19705633,-106.6439494
22,NA,5,2016,5,18,Bobcat,35.19705633,-106.6439494
22,24,45,2010,9,25,Bobcat,35.19705633,-106.6439494
22,1.5,3.5,2013,1,19,Bobcat,35.19705633,-106.6439494
22,12,20,2007,5,12,Bobcat,35.19705633,-106.6439494
22,0,2.4,2012,11,17,Bobcat,35.19705633,-106.6439494
22,4,6,2013,12,20,Bobcat,35.19705633,-106.6439494
22,6.5,9.5,2016,1,23,Bobcat,35.19705633,-106.6439494
22,14,17.5,2010,2,20,Bobcat,35.19705633,-106.6439494
22,4.3,4.5,2008,4,11,Bobcat,35.19705633,-106.6439494
22,NA,7.5,2017,4,22,Bobcat,35.19705633,-106.6439494
22,NA,NA,2006,8,15,Bobcat,35.19705633,-106.6439494
22,0,0.5,2013,6,20,Bobcat,35.19705633,-106.6439494
22,10,11,2009,8,20,Bobcat,35.19705633,-106.6439494
22,4.5,13,2008,7,15,Bobcat,35.19705633,-106.6439494
22,0,1.5,2012,12,15,Bobcat,35.19705633,-106.6439494
22,NA,NA,2016,2,20,Bobcat,35.19705633,-106.6439494
22,3.3,0,2012,3,24,Bobcat,35.19705633,-106.6439494
