"Year","Month","Day","Site number","Tub","cw","cwprevyr","will","seep","willtree","willcoy","bacc","nmol","indbu","sc","ro","elm","othplan","repcw","repwil","repruol","repelm","repsc","repoth","wood","totalwt","willcombined","totalrepro","sumindwts","totalwt-indwts","Date mdy","Site name","Latitude","Longitude","Date type","Reaches","Current usgs gauge","Nearest USGS gauge"
"66501",2023,4,"20",19,"A",0.08,0,.,.,0,0,0,0,0,0.08,0,0,0,0.08,0,0,0,0,0.08,1.54,0.3,0,0.02,0.24,0.06,2023-04-20,"Reynolds Forest",34.6576114622675,-106.739436295579,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
"66502",2023,4,"20",19,"B",0,0,.,.,0,0,0,0,0,0,0,0,0.77,0.08,0,0,0.08,0,0,7.69,1.1,0,0.02,1.12,-0.02,2023-04-20,"Reynolds Forest",34.6576114622675,-106.739436295579,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
"66503",2023,4,"20",19,"C",10,0,.,.,0,0,0,0,0,0.08,0,0,0,5.38,0,0,0,0,0,0.08,2,0,0.7,2.02,-0.02,2023-04-20,"Reynolds Forest",34.6576114622675,-106.739436295579,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
"66504",2023,4,"20",19,"D",1.54,0,.,.,0,0,0,0,0,0,0,0.08,0,0.08,0,0,0,0,0,10.77,1.7,0,0.01,1.62,0.0800000000000001,2023-04-20,"Reynolds Forest",34.6576114622675,-106.739436295579,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
"66505",2023,4,"20",19,"E",0,0,.,.,0,0,0,0,0,0,0,0.08,0,0.77,0,0,0,0,0,0.77,0.2,0,0.1,0.21,-0.01,2023-04-20,"Reynolds Forest",34.6576114622675,-106.739436295579,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
"66506",2023,4,"20",19,"F",0.08,0,.,.,0,0,0,0,0,0,0,0,0,3.85,0,0,0,0,0,0.08,0.5,0,0.5,0.52,-0.02,2023-04-20,"Reynolds Forest",34.6576114622675,-106.739436295579,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
"66507",2023,4,"20",19,"G",0.08,0,.,.,0,0,0,0,0,0,0,0,0,23.08,0,0,0,0,0,0.77,3.1,0,3,3.11,-0.00999999999999979,2023-04-20,"Reynolds Forest",34.6576114622675,-106.739436295579,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
"66508",2023,4,"20",19,"H",24.62,0,.,.,0,0,0,0,0,0,0,0,1.54,17.69,0,0,0.08,0,0.08,3.85,6.3,0,2.32,6.22,0.0800000000000001,2023-04-20,"Reynolds Forest",34.6576114622675,-106.739436295579,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
"66509",2023,4,"20",19,"I",1.54,0,.,.,0,0,0,0,0,0,0,0,0,16.15,0,0,0,0,0,2.31,2.6,0,2.1,2.6,0,2023-04-20,"Reynolds Forest",34.6576114622675,-106.739436295579,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
"66510",2023,4,"20",19,"J",0.08,0,.,.,0,0,0,0,0,0.08,0,0.08,0,0.08,0,0,0,0,0.08,8.46,1.2,0,0.02,1.15,0.0499999999999998,2023-04-20,"Reynolds Forest",34.6576114622675,-106.739436295579,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
"66511",2023,4,"19",20,"A",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,.,2023-04-19,"Route 66",35.1006512603,-106.691932797,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"66512",2023,4,"19",20,"B",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,.,2023-04-19,"Route 66",35.1006512603,-106.691932797,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"66513",2023,4,"19",20,"C",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,.,2023-04-19,"Route 66",35.1006512603,-106.691932797,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"66514",2023,4,"19",20,"D",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,.,2023-04-19,"Route 66",35.1006512603,-106.691932797,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"66515",2023,4,"19",20,"E",0.08,1.54,.,.,.,.,0,0,0,0.08,0,0.08,3.08,0,0,0,2.31,0,0,9.23,2.3,0,0.3,2.13,0.17,2023-04-19,"Route 66",35.1006512603,-106.691932797,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"66516",2023,4,"19",20,"F",10,1.54,.,.,.,.,0,0,0,0,0.08,3.08,0.77,1.54,0,0.77,1.54,0,0.08,16.15,4.9,0.01,0.51,4.62,0.28,2023-04-19,"Route 66",35.1006512603,-106.691932797,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"66517",2023,4,"19",20,"G",0.08,0.77,.,.,.,.,0,0,0,0,0,0.77,0.77,0,0,0,3.08,0,0,0,0.7,0,0.4,0.71,-0.0100000000000001,2023-04-19,"Route 66",35.1006512603,-106.691932797,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"66518",2023,4,"19",20,"H",10.77,0.08,.,.,.,.,0,0,0,0.08,0.08,2.31,0,3.08,0,0,7.69,0,0.08,179.23,26.5,0.01,1.41,26.44,0.0599999999999987,2023-04-19,"Route 66",35.1006512603,-106.691932797,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"66519",2023,4,"19",20,"I",0,0,.,.,.,.,0,0,0,0.77,3.08,0,0.08,0.08,0,0.08,0.08,0,0,1.54,0.7,0,0.03,0.74,-0.04,2023-04-19,"Route 66",35.1006512603,-106.691932797,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"66520",2023,4,"19",20,"J",0,0,.,.,.,.,0,0,0,0.08,2.31,0,0,0,0,0,0.08,0,0.08,0.77,0.5,0,0.02,0.43,0.07,2023-04-19,"Route 66",35.1006512603,-106.691932797,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"66521",2023,4,"18",21,"A",2.31,0,.,.,.,.,0,0,0,0,0,0.08,0.08,0,0,0,0.08,0,1.54,0.08,0.7,0,0.21,0.54,0.16,2023-04-18,"Badger",35.1955715759,-106.641632737,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"66522",2023,4,"18",21,"B",36.15,2.31,.,.,.,.,0,0,0,0,0,2.31,0,0,0.08,0,0.08,0,0.08,3.08,6.9,0.9,0.03,6.63,0.27,2023-04-18,"Badger",35.1955715759,-106.641632737,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"66523",2023,4,"18",21,"C",0,0,.,.,.,.,0,0,0,0,0,0,0.08,3.85,0,0,0.08,0,0.08,3.85,1.3,0,0.52,1.03,0.27,2023-04-18,"Badger",35.1955715759,-106.641632737,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"66524",2023,4,"18",21,"D",9.23,0,.,.,.,.,0,0,0,0,0,0,0.08,0.77,0,0,0.08,0,1.54,0.08,1.7,0,0.31,1.53,0.17,2023-04-18,"Badger",35.1955715759,-106.641632737,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"66525",2023,4,"18",21,"E",1.54,0,.,.,.,.,0,0,0,0,0,0,6.15,0.08,0,0,0.08,0,0.77,0.77,1.4,0,0.12,1.22,0.18,2023-04-18,"Badger",35.1955715759,-106.641632737,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"66526",2023,4,"18",21,"F",0,0,.,.,.,.,0,0,0,0,0,0,0.08,3.08,0,0,0,0,0,0.08,0.5,0,0.4,0.42,0.08,2023-04-18,"Badger",35.1955715759,-106.641632737,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"66527",2023,4,"18",21,"G",0.08,0,.,.,.,.,0,0,0,0,0,0,0.08,4.62,0,0,0,0,0,1.54,0.9,0,0.6,0.82,0.0800000000000001,2023-04-18,"Badger",35.1955715759,-106.641632737,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"66528",2023,4,"18",21,"H",1.54,0,.,.,.,.,0,0,0,0,0,0,0.08,1.54,0,0,0,0,0.08,0.08,0.6,0,0.21,0.43,0.17,2023-04-18,"Badger",35.1955715759,-106.641632737,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"66529",2023,4,"18",21,"I",0.08,0,.,.,.,.,0,0,0,0,0,0,3.85,0.77,0,0,0,0,0.08,0.77,0.9,0,0.11,0.72,0.18,2023-04-18,"Badger",35.1955715759,-106.641632737,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"66530",2023,4,"18",21,"J",0.08,0,.,.,.,.,0,0,0,0,0,0,0.08,0.77,0,0,0,0,0,0,0.2,0,0.1,0.12,0.08,2023-04-18,"Badger",35.1955715759,-106.641632737,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"66531",2023,4,"17",23,"A",2.31,0,.,.,.,.,0,0,0,0,0,0,3.85,4.62,0,0,0,0,0,0.08,1.5,0,0.6,1.41,0.0900000000000001,2023-04-17,"BioPark",35.0799846256,-106.669723455,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"66532",2023,4,"17",23,"B",0,0,.,.,.,.,0,0,0,0,0,0,4.62,0,0,0,0,0,0,0,0.6,0,0,0.6,0,2023-04-17,"BioPark",35.0799846256,-106.669723455,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"66533",2023,4,"17",23,"C",0,0,.,.,.,.,0,0,0,0,0,0,0,0.08,0,0,0,0,0,2.31,0.4,0,0.01,0.31,0.09,2023-04-17,"BioPark",35.0799846256,-106.669723455,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"66534",2023,4,"17",23,"D",0,0,.,.,.,.,0,0,0,0,0,0,10,0,0,0,0,0,0,0.08,1.3,0,0,1.31,-0.01,2023-04-17,"BioPark",35.0799846256,-106.669723455,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"66535",2023,4,"17",23,"E",91.54,13.85,.,.,.,.,0,0,0,0,0,0,0.77,0.77,0,0,0,0,0,0,13.9,0,0.1,13.9,0,2023-04-17,"BioPark",35.0799846256,-106.669723455,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"66536",2023,4,"17",23,"F",0,0,.,.,.,.,0,0,0,0,0,0,0,2.31,0,0,0,0,0,0,0.3,0,0.3,0.3,0,2023-04-17,"BioPark",35.0799846256,-106.669723455,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"66537",2023,4,"17",23,"G",0.08,0,.,.,.,.,0,0,0,0,0,0,2.31,0,0,0,0,0,5.38,0,1,0,0.7,1.01,-0.01,2023-04-17,"BioPark",35.0799846256,-106.669723455,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"66538",2023,4,"17",23,"H",0.08,0,.,.,.,.,0,0,0,0,0,0,0.08,0.77,0,0,0,0,0,0,0.2,0,0.1,0.12,0.08,2023-04-17,"BioPark",35.0799846256,-106.669723455,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"66539",2023,4,"17",23,"I",153.85,9.23,.,.,.,.,0.08,0,0,0,1.54,0.08,3.85,0.08,0,0,0,0,2.31,0.08,22.5,0,0.31,22.24,0.260000000000002,2023-04-17,"BioPark",35.0799846256,-106.669723455,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"66540",2023,4,"17",23,"J",0,0,.,.,.,.,0,0,0,0,0,0,0.77,6.15,0,0,0,0,0,0,0.9,0,0.8,0.9,0,2023-04-17,"BioPark",35.0799846256,-106.669723455,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"66541",2023,4,"18",24,"A",0.77,0,.,.,.,.,0,0,0,0,0,0,0.08,0,0,0,0,0,0.08,0,0.2,0,0.01,0.12,0.08,2023-04-18,"Santo Domingo",35.50989,-106.3896,"Est from map","Cochiti Reach",.,.
"66542",2023,4,"18",24,"B",6.15,0,.,.,.,.,0,0,0,0,0,0,0.08,0,0,0,0,0,0.08,0,0.9,0,0.01,0.82,0.08,2023-04-18,"Santo Domingo",35.50989,-106.3896,"Est from map","Cochiti Reach",.,.
"66543",2023,4,"18",24,"C",8.46,0,.,.,.,.,0,0,0,0,0,0,3.08,0,0,0,0,0,0.08,3.85,2.1,0,0.01,2.01,0.0899999999999999,2023-04-18,"Santo Domingo",35.50989,-106.3896,"Est from map","Cochiti Reach",.,.
"66544",2023,4,"18",24,"D",10,0,.,.,.,.,0,0,0,0,0,0,6.15,0,0,0,0,0,3.08,5.38,3.2,0,0.4,3.2,0,2023-04-18,"Santo Domingo",35.50989,-106.3896,"Est from map","Cochiti Reach",.,.
"66545",2023,4,"18",24,"E",0.08,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.01,0,0,0.02,-0.01,2023-04-18,"Santo Domingo",35.50989,-106.3896,"Est from map","Cochiti Reach",.,.
"66546",2023,4,"18",24,"F",8.46,0,.,.,.,.,0,0,0,0,0,0,0.77,0,0,0,0,0,0.08,0,1.3,0,0.01,1.21,0.0899999999999999,2023-04-18,"Santo Domingo",35.50989,-106.3896,"Est from map","Cochiti Reach",.,.
"66547",2023,4,"18",24,"G",0.77,1.54,.,.,.,.,0,0,0,0,0,0,14.62,0,0,0,0,0,0.77,0,2.4,0,0.1,2.3,0.1,2023-04-18,"Santo Domingo",35.50989,-106.3896,"Est from map","Cochiti Reach",.,.
"66548",2023,4,"18",24,"H",3.08,0.08,.,.,.,.,0,0,0,0,0,0,14.62,0,0,0,0,0,4.62,0,3,0,0.6,2.91,0.0900000000000003,2023-04-18,"Santo Domingo",35.50989,-106.3896,"Est from map","Cochiti Reach",.,.
"66549",2023,4,"18",24,"I",0.08,1.54,.,.,.,.,0,0,0,0,0,0,23.85,0,0,0,0,0,1.54,0.77,3.6,0,0.2,3.61,-0.0100000000000002,2023-04-18,"Santo Domingo",35.50989,-106.3896,"Est from map","Cochiti Reach",.,.
"66550",2023,4,"18",24,"J",0,0,.,.,.,.,0,0,0,0,0,0,17.69,0,0,0,0,0,3.85,0.08,2.9,0,0.5,2.81,0.0900000000000003,2023-04-18,"Santo Domingo",35.50989,-106.3896,"Est from map","Cochiti Reach",.,.
"66551",2023,4,"19",25,"A",0,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-04-19,"Crawford",34.637561057629,-106.74347269011,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
"66552",2023,4,"19",25,"B",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,.,2023-04-19,"Crawford",34.637561057629,-106.74347269011,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
"66553",2023,4,"19",25,"C",0.08,0,.,.,0,0,0,0,0,0,0.08,0,0.08,0,0,0,0,0,0,0.08,0.1,0,0,0.04,0.06,2023-04-19,"Crawford",34.637561057629,-106.74347269011,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
"66554",2023,4,"19",25,"D",2.31,0,.,.,0,0,0,0,0,0,0.77,0,0.08,0.08,0,0.08,0,0,0,0.08,0.5,0,0.02,0.44,0.06,2023-04-19,"Crawford",34.637561057629,-106.74347269011,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
"66555",2023,4,"19",25,"E",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,.,2023-04-19,"Crawford",34.637561057629,-106.74347269011,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
"66556",2023,4,"19",25,"F",0,0,.,.,0,0,0,0,0,0,0,0,3.08,0,0,0,0,0,0,0,0.4,0,0,0.4,0,2023-04-19,"Crawford",34.637561057629,-106.74347269011,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
"66557",2023,4,"19",25,"G",0.08,0,.,.,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0.08,0.01,0,0,0.03,-0.02,2023-04-19,"Crawford",34.637561057629,-106.74347269011,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
"66558",2023,4,"19",25,"H",0,0,.,.,0,0,0,0,0,0,0.08,0,0.08,0,0,0,0.08,0,0,0,0.01,0,0.01,0.03,-0.02,2023-04-19,"Crawford",34.637561057629,-106.74347269011,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
"66559",2023,4,"19",25,"I",0,0,.,.,0,0,0,0,0,0.08,0.08,0,0.08,0,0,0,0.08,0,0,0.08,0.1,0,0.01,0.05,0.05,2023-04-19,"Crawford",34.637561057629,-106.74347269011,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
"66560",2023,4,"19",25,"J",0.08,0,.,.,0,0,0,0,0,0.08,0.77,0,0,0.08,0,0,0,0,0,13.85,1.9,0,0.01,1.93,-0.0300000000000002,2023-04-19,"Crawford",34.637561057629,-106.74347269011,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
"66561",2023,4,"17",26,"A",0,0,.,.,.,.,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0.01,0,0,0.01,0,2023-04-17,"Mesilla",32.248328,-106.821014,"Est from map","South of San Marcial Reach",.,"1) no current gauge 2) Leasburg Dam at Fort Selden 08363510 for 2011 only"
"66562",2023,4,"17",26,"B",0,0,.,.,.,.,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0.01,0,0,0.01,0,2023-04-17,"Mesilla",32.248328,-106.821014,"Est from map","South of San Marcial Reach",.,"1) no current gauge 2) Leasburg Dam at Fort Selden 08363510 for 2011 only"
"66563",2023,4,"17",26,"C",0,0,.,.,.,.,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0.08,0.01,0,0,0.02,-0.01,2023-04-17,"Mesilla",32.248328,-106.821014,"Est from map","South of San Marcial Reach",.,"1) no current gauge 2) Leasburg Dam at Fort Selden 08363510 for 2011 only"
"66564",2023,4,"17",26,"D",0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,.,2023-04-17,"Mesilla",32.248328,-106.821014,"Est from map","South of San Marcial Reach",.,"1) no current gauge 2) Leasburg Dam at Fort Selden 08363510 for 2011 only"
"66565",2023,4,"17",26,"E",0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.01,0,0.01,0.01,0,2023-04-17,"Mesilla",32.248328,-106.821014,"Est from map","South of San Marcial Reach",.,"1) no current gauge 2) Leasburg Dam at Fort Selden 08363510 for 2011 only"
"66566",2023,4,"17",26,"F",0,0,.,.,.,.,0,0,0,0.08,0,0,0.08,0,0,0,0,0,0,0,0.01,0,0,0.02,-0.01,2023-04-17,"Mesilla",32.248328,-106.821014,"Est from map","South of San Marcial Reach",.,"1) no current gauge 2) Leasburg Dam at Fort Selden 08363510 for 2011 only"
"66567",2023,4,"17",26,"G",0,0,.,.,.,.,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0.01,0,0,0.01,0,2023-04-17,"Mesilla",32.248328,-106.821014,"Est from map","South of San Marcial Reach",.,"1) no current gauge 2) Leasburg Dam at Fort Selden 08363510 for 2011 only"
"66568",2023,4,"17",26,"H",0,0,.,.,.,.,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0.01,0,0,0.01,0,2023-04-17,"Mesilla",32.248328,-106.821014,"Est from map","South of San Marcial Reach",.,"1) no current gauge 2) Leasburg Dam at Fort Selden 08363510 for 2011 only"
"66569",2023,4,"17",26,"I",0,0,.,.,.,.,0,0,0,0,0,0,0.08,0,0,0,0,0,0.08,0,0.01,0,0.01,0.02,-0.01,2023-04-17,"Mesilla",32.248328,-106.821014,"Est from map","South of San Marcial Reach",.,"1) no current gauge 2) Leasburg Dam at Fort Selden 08363510 for 2011 only"
"66570",2023,4,"17",26,"J",0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-04-17,"Mesilla",32.248328,-106.821014,"Est from map","South of San Marcial Reach",.,"1) no current gauge 2) Leasburg Dam at Fort Selden 08363510 for 2011 only"
"66571",2023,4,"21",27,"A",5.38,0,.,.,0,0,0,0,0,0,10,0,0,3.08,0,0,0,0,1.54,10,4,0,0.6,3.9,0.1,2023-04-21,"Bosque Farm",34.8477697505695,-106.714997116643,"Center well ground EMLID","Isleta Reach",8331160,"Rio Grande Near Bosque Farms 08331160"
"66572",2023,4,"21",27,"B",2.31,0.08,.,.,0.08,0.08,0,0,0,0,0,0,0.08,0.77,0,0,0.08,0,0,0.77,0.7,0.02,0.11,0.55,0.15,2023-04-21,"Bosque Farm",34.8477697505695,-106.714997116643,"Center well ground EMLID","Isleta Reach",8331160,"Rio Grande Near Bosque Farms 08331160"
"66573",2023,4,"21",27,"C",2.31,0,.,.,0,0,0,0,0,0,0,0,1.54,7.69,0,0,0,0,0.08,0.08,1.6,0,1.01,1.52,0.0800000000000001,2023-04-21,"Bosque Farm",34.8477697505695,-106.714997116643,"Center well ground EMLID","Isleta Reach",8331160,"Rio Grande Near Bosque Farms 08331160"
"66574",2023,4,"21",27,"D",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,.,2023-04-21,"Bosque Farm",34.8477697505695,-106.714997116643,"Center well ground EMLID","Isleta Reach",8331160,"Rio Grande Near Bosque Farms 08331160"
"66575",2023,4,"21",27,"E",0,0.08,.,.,0,0,0,0,0,0,0,0,0.77,4.62,0,0,0,0,0,17.69,3.1,0,0.6,3.01,0.0900000000000003,2023-04-21,"Bosque Farm",34.8477697505695,-106.714997116643,"Center well ground EMLID","Isleta Reach",8331160,"Rio Grande Near Bosque Farms 08331160"
"66576",2023,4,"21",27,"F",1.54,0,.,.,0,0,0,0,0,0,0,0,0.08,19.23,0,0,0,0,0,3.08,3.3,0,2.5,3.11,0.19,2023-04-21,"Bosque Farm",34.8477697505695,-106.714997116643,"Center well ground EMLID","Isleta Reach",8331160,"Rio Grande Near Bosque Farms 08331160"
"66577",2023,4,"21",27,"G",3.08,0,.,.,0,0,0,0,0,0,0,0,0.08,0.77,0,0,0,0,0,1.54,0.7,0,0.1,0.71,-0.0100000000000001,2023-04-21,"Bosque Farm",34.8477697505695,-106.714997116643,"Center well ground EMLID","Isleta Reach",8331160,"Rio Grande Near Bosque Farms 08331160"
"66578",2023,4,"21",27,"H",11.54,1.54,.,.,0,0,0,0,0,0,0,0,0.08,7.69,0,0,0,0,0,0,2.7,0,1,2.71,-0.00999999999999979,2023-04-21,"Bosque Farm",34.8477697505695,-106.714997116643,"Center well ground EMLID","Isleta Reach",8331160,"Rio Grande Near Bosque Farms 08331160"
"66579",2023,4,"21",27,"I",0.08,0,.,.,0,0,0,0,0,0,0,0,0.08,3.08,0,0,0,0,0,0.08,0.4,0,0.4,0.43,-0.03,2023-04-21,"Bosque Farm",34.8477697505695,-106.714997116643,"Center well ground EMLID","Isleta Reach",8331160,"Rio Grande Near Bosque Farms 08331160"
"66580",2023,4,"21",27,"J",0,0,.,.,0,0,0,0,0,0,0,0,3.85,18.46,0,0,0.08,0,0,0,3,0,2.41,2.91,0.0900000000000003,2023-04-21,"Bosque Farm",34.8477697505695,-106.714997116643,"Center well ground EMLID","Isleta Reach",8331160,"Rio Grande Near Bosque Farms 08331160"
"66581",2023,4,"18",28,"A",0,0,.,.,0,0,0,0,0,0,0,0,2.31,0,0,0,0,0,0,0,0.3,0,0,0.3,0,2023-04-18,"Valle de Oro",34.9797688406,-106.680112434,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"66582",2023,4,"18",28,"B",0,0,.,.,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0.08,0,1.3,0,0.01,1.31,-0.01,2023-04-18,"Valle de Oro",34.9797688406,-106.680112434,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"66583",2023,4,"18",28,"C",0,0,.,.,0,0,0,0,0,0,0,0.08,1.54,0,0,0,0.08,0,0,0,0.2,0,0.01,0.22,-0.02,2023-04-18,"Valle de Oro",34.9797688406,-106.680112434,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
