Year,Site number,Species,Total cover cm
2019,3,APCA,7.9899999999999975
2019,3,BASA,0.16
2019,3,BIFR,0.12
2019,3,CAREX,9.99999999999997
2019,3,ELAN,41.260000000000005
2019,3,EUOC4,0.32
2019,3,FOPUP,2.83
2019,3,LEMNA,0.9900000000000003
2019,3,MOAL,14.689999999999998
2019,3,MUAS,0.02
2019,3,PAVI5,7.829999999999999
2019,3,PODEW,111.87
2019,3,SAAM2,7.84
2019,3,SAEX,69.39000000000003
2019,3,SAGO,4.24
2019,3,SPORO,0.01
2019,3,ULPU,43.089999999999996
2019,3,.,0.03
2019,4,APCA,0.08
2019,4,ASSU2,0.09
2019,4,BASA4,2.31
2019,4,BASC5,0.04
2019,4,CAREX,2.1799999999999997
2019,4,CYPER,3.709999999999995
2019,4,DISP,4.749999999999991
2019,4,ELAN,107.00999999999998
2019,4,ELCA4,1.23
2019,4,EQLA,0.8300000000000004
2019,4,ERPE,0.08
2019,4,EUOC4,1.3800000000000001
2019,4,FORB,0.03
2019,4,GRASS,0.08
2019,4,HOJU,0.01
2019,4,JUARL,0.02
2019,4,LATAP,0.02
2019,4,LEFUF,0.18
2019,4,MUAS,20.249999999999982
2019,4,PAOB,38.12000000000009
2019,4,PODEW,213.54000000000002
2019,4,SAEX,5.17
2019,4,SAGO,0.19
2019,4,SPORO,0.02
2019,4,TECA3,0.1
2019,5,ACHY,0.01
2019,5,BASC5,17.47
2019,5,DISP,0.6800000000000002
2019,5,ELEL5,18.80999999999998
2019,5,FOPUP,16.11999999999999
2019,5,JUMO,0.25
2019,5,PODEW,139.54000000000002
2019,5,SATR12,38.61999999999999
2019,5,SEFL3,0.11000000000000001
2019,5,SPCO4,0.79
2019,6,AIAL,8.35
2019,6,AMFR,0.2
2019,6,ATCA2,1.3399999999999999
2019,6,BASC5,89.94000000000005
2019,6,BRINI,0.76
2019,6,CHAMA15,0.11
2019,6,COAR4,1.5000000000000007
2019,6,COCA5,4.550000000000001
2019,6,CRTE4,0.05
2019,6,ELAN,98.92000000000002
2019,6,ELCA4,0.01
2019,6,ELEL5,0.9300000000000003
2019,6,FORB,0.05
2019,6,GLLE3,2.37
2019,6,HEAN3,3.7599999999999993
2019,6,HECI,9.289999999999997
2019,6,HOJU,1.27
2019,6,LASE,0.38
2019,6,MACA2,0.5900000000000001
2019,6,MELIL,0.04
2019,6,MEOF,1.02
2019,6,PASM,2.3
2019,6,PHYSA,0.11
2019,6,PODEW,57.95
2019,6,RIAU,7.559999999999999
2019,6,SAEX,0.6299999999999999
2019,6,SATR12,2.31
2019,6,SELE6,13.74999999999999
2019,6,SOEL,5.219999999999999
2019,6,SONCH,1.0900000000000003
2019,6,SPAI,17.779999999999998
2019,6,SPAN3,3.2899999999999987
2019,6,SPCO4,1.65
2019,6,SPCR,0.41000000000000003
2019,6,SPORO,4.999999999999997
2019,6,TACH2,41.11
2019,6,.,0.12
2019,7,AMAC2,0.03
2019,7,ARTEM,0.12
2019,7,BOUTE,3.099999999999986
2019,7,CHAMA15,0.19
2019,7,DALA3,0.03
2019,7,DIWI2,2.48
2019,7,FOPUP,2.24
2019,7,GRASS,0.09999999999999998
2019,7,GUSA2,5.08
2019,7,HYMEN4,0.11
2019,7,IPLO2,1.18
2019,7,MACA2,1.2800000000000007
2019,7,MAPIP4,0.37
2019,7,NYCTAG,0.30000000000000004
2019,7,OENOT,0.02
2019,7,PODEW,5.95
2019,7,POHA5,0.11999999999999998
2019,7,PSSC6,13.439999999999998
2019,7,SATR12,4.74
2019,7,SPCO4,0.45999999999999996
2019,7,SPFL2,0.08
2019,7,SPORO,9.91
2019,7,TACH2,13.500000000000002
2019,8,AMFR,4.33
2019,8,BACCH,0.03
2019,8,BASA,9.35
2019,8,BASC5,9.11
2019,8,BRCA6,0.97
2019,8,CAREX,0.05
2019,8,CYDA,1.5000000000000002
2019,8,ECHIN4,0.4900000000000001
2019,8,ECMUM,0.01
2019,8,ELAN,13.010000000000002
2019,8,ELCA4,2.99
2019,8,ELEL5,2.1
2019,8,FOPUP,13.100000000000001
2019,8,FORB,0.02
2019,8,GAMO5,0.07
2019,8,GLTR,1.21
2019,8,GRASS,0.01
2019,8,HEAN3,0.11
2019,8,HOJU,3.8100000000000005
2019,8,LASE,0.30000000000000004
2019,8,LYTO,12.259999999999998
2019,8,MELIL,0.44
2019,8,MOAL,1.6
2019,8,MUAS,9.05
2019,8,PASM,4.899999999999996
2019,8,PLJA,0.59
2019,8,PODEW,144.66
2019,8,SAGO,7.52
2019,8,SIIR,0.03
2019,8,SOAS,0.22
2019,8,SONCH,0.04
2019,8,SPAI,1.53
2019,8,SPCR,0.77
2019,8,SPORO,0.07
2019,8,THPO7,126.80000000000003
2019,8,ULPU,30.05
2019,8,XAST,1.2300000000000002
2019,10,ARDR4,0.09
2019,10,ARFI2,0.3
2019,10,ASSU2,0.26
2019,10,ATCA2,0.6000000000000001
2019,10,BOBA2,1.760000000000001
2019,10,CAREX,0.30000000000000004
2019,10,CHAMA15,5.299999999999992
2019,10,COCA5,0.09999999999999999
2019,10,CYGL,0.01
2019,10,CYPER,0.05
2019,10,ELEL5,0.9800000000000002
2019,10,ERCI,0.11000000000000001
2019,10,ERIGE2,0.03
2019,10,FOPUP,8.6
2019,10,GAMO5,0.32000000000000006
2019,10,GLLE3,0.76
2019,10,GRASS,1.480000000000001
2019,10,GUSA2,0.61
2019,10,HEAN3,0.04
2019,10,HOJU,0.04
2019,10,MENTZ,1.36
2019,10,MEOF,1.58
2019,10,MOAL,8.53
2019,10,MOSQ,0.06
2019,10,MUAS,3.87
2019,10,MUME2,0.9999999999999999
2019,10,MUME5,0.64
2019,10,OENOT,0.03
2019,10,OPPH,3.8900000000000006
2019,10,PACA6,0.10999999999999999
2019,10,PAVI5,1.9200000000000002
2019,10,PODEW,44.73
2019,10,RATA,0.6200000000000001
2019,10,SAEX,25.87
2019,10,SATR12,0.17
2019,10,SPAI,8.969999999999988
2019,10,SPAN3,0.31
2019,10,SPCR,2.3299999999999996
2019,10,SPORO,13.379999999999974
2019,10,TACH2,30.91
2019,10,TOAN,0.12000000000000001
2019,10,UDS,1.1000000000000003
2019,10,ULPU,32.86
2019,12,AIAL,3.49
2019,12,AMPS,2.62
2019,12,ASSP,0.01
2019,12,ASSU2,0.36000000000000004
2019,12,BASA4,0.05
2019,12,BASC5,1.06
2019,12,BROMU,0.33
2019,12,COCA5,0.02
2019,12,CYDA,0.96
2019,12,DISP,3.8799999999999986
2019,12,ELAN,11.24
2019,12,ELCA4,0.36000000000000004
2019,12,ELEL5,4.009999999999993
2019,12,FOPUP,10.56
2019,12,FORB,0.06999999999999999
2019,12,GAMO5,0.8200000000000001
2019,12,GRASS,0.11999999999999997
2019,12,HEAN3,2.4200000000000004
2019,12,LASE,0.26
2019,12,MACA2,0.64
2019,12,MELIL,0.49999999999999994
2019,12,MEOF,2.509999999999999
2019,12,MUAS,6.4799999999999995
2019,12,PAOB,3.5999999999999988
2019,12,PASM,5.3299999999999965
2019,12,PAVI5,5.42
2019,12,PODEW,143.23000000000002
2019,12,SAAM2,0.67
2019,12,SAEX,3.27
2019,12,SAGO,6.74
2019,12,SARA3,1.5200000000000002
2019,12,SATR12,34.519999999999996
2019,12,SOEL,0.6000000000000001
2019,12,SPAI,13.889999999999999
2019,12,SPAN3,2.140000000000001
2019,12,SPORO,8.299999999999994
2019,12,TACH2,4.37
2019,12,ULPU,18.78
2019,13,AMFR,1.84
2019,13,AMPS,0.08
2019,13,APCA,1.9600000000000002
2019,13,BASA,2.95
2019,13,BIDEN,0.01
2019,13,CARA2,0.04
2019,13,CAREX,5.739999999999997
2019,13,CESP4,0.05
2019,13,CHAMA15,0.02
2019,13,CYES,0.12
2019,13,CYGL,0.25
2019,13,CYPER,0.21
2019,13,DISP,0.13
2019,13,ECHIN4,0.12
2019,13,ELAN,76.95
2019,13,ELTR7,0.19
2019,13,EQLA,40.199999999999896
2019,13,ERAGR,0.01
2019,13,EUOC4,5.229999999999999
2019,13,GRASS,1.1400000000000008
2019,13,LEOR,5.229999999999997
2019,13,MOAL,0.15
2019,13,MUAS,0.8400000000000001
2019,13,PAOB,2.839999999999999
2019,13,PAVI5,5.609999999999999
2019,13,PODEW,87.22
2019,13,RUMEX,0.35
2019,13,SAEX,128.46000000000004
2019,13,SAGO,1.5100000000000002
2019,13,SARA3,22.749999999999993
2019,13,SCAC3,0.19999999999999998
2019,13,SCAR7,0.32999999999999996
2019,13,SCHOE6,0.01
2019,13,SCPH,0.8099999999999999
2019,13,SONU2,1.62
2019,13,SPORO,0.02
2019,13,TACH2,3.69
2019,13,TYDO,0.07
2019,13,TYPHA,0.07
2019,13,UDS,0.01
2019,13,ULPU,24.770000000000003
2019,13,XAST,1.5400000000000003
2019,13,.,1.4600000000000004
2019,14,ANCA10,2.8899999999999997
2019,14,BASA,1.1800000000000002
2019,14,CHSP11,0.98
2019,14,DISP,70.05
2019,14,ELAN,92.30999999999999
2019,14,FOPUP,0.14
2019,14,GRASS,0.02
2019,14,JUARL,6.6199999999999966
2019,14,LYTO,0.15000000000000002
2019,14,MUAS,3.5499999999999985
2019,14,PODEW,130.07999999999998
2019,14,SAGO,0.6
2019,14,SPORO,0.36
2019,14,TACH2,74.38000000000001
2019,15,ANCA10,150.11999999999992
2019,15,BASC5,27.899999999999995
2019,15,DISA,0.04
2019,15,DISP,98.54999999999997
2019,15,ELAN,23.27
2019,15,ELEL5,0.06
2019,15,HOJU,0.8200000000000001
2019,15,LYTO,45.07999999999999
2019,15,MUAS,34.250000000000014
2019,15,PODEW,25.549999999999997
2019,15,SAEX,15.719999999999999
2019,15,SPAI,2.6
2019,15,TACH2,3.97
2019,15,THPO7,15.299999999999995
2019,16,ANCA10,94.68999999999998
2019,16,BASC5,160.54999999999998
2019,16,DISP,21.840000000000003
2019,16,ELAN,9
2019,16,LYTO,0.51
2019,16,MUAS,29.120000000000008
2019,16,PODEW,28.97
2019,16,RHTR,1.24
2019,16,SAEX,6.379999999999999
2019,16,SAGO,10.71
2019,16,SOEL,10.34
2019,16,SPAI,1
2019,16,TACH2,0.3
2019,17,ACHY,2.9499999999999997
2019,17,AIAL,32.42
2019,17,AMAC2,3.7499999999999996
2019,17,AMFR,0.21
2019,17,BASA,1.53
2019,17,BASC5,136.66
2019,17,BRINI,3.7300000000000004
2019,17,COAR4,0.09
2019,17,COCA5,0.06
2019,17,COCA6,0.14
2019,17,DAWR2,0.28
2019,17,DIWI2,0.72
2019,17,ELAN,44.559999999999995
2019,17,ELEL5,0.17
2019,17,FOPUP,1.26
2019,17,FORB,0.38
2019,17,HEAN3,13.78
2019,17,HECI,0.24
2019,17,HOJU,1.1600000000000001
2019,17,LASE,2.79
2019,17,MESA,0.12
2019,17,PASM,1.4800000000000002
2019,17,PODEW,72.2
2019,17,RIAM,0.6200000000000001
2019,17,RIAU,1.26
2019,17,SAAM2,9.66
2019,17,SATR12,13.779999999999998
2019,17,SOEL,3.8299999999999996
2019,17,SPAI,17.399999999999995
2019,17,SPAN3,0.79
2019,17,SPCO4,0.42000000000000004
2019,17,SPCR,2.19
2019,17,SPIFL,0.01
2019,17,SPORO,19.020000000000017
2019,17,SPORP,0.16
2019,17,.,1.51
2019,19,ACHY,0.24
2019,19,ANCA10,26.8
2019,19,BASC5,34.01
2019,19,ELAN,21.090000000000003
2019,19,LYTO,6.57
2019,19,PAVI5,0.72
2019,19,PODEW,158.06
2019,19,RIAU,5.55
2019,19,SAGO,6.779999999999999
2019,19,SOEL,0.24
2019,19,SPAI,1.25
2019,19,TACH2,31.67
2019,20,BASC5,11.92999999999999
2019,20,BOCU,0.06
2019,20,CHAMA15,0.12999999999999998
2019,20,CHENO,0.01
2019,20,COCA5,0.24
2019,20,DIWI2,0.25
2019,20,ELAN,56.8
2019,20,ELEL5,0.28
2019,20,ERBE2,0.08
2019,20,GAMO5,0.06
2019,20,GRASS,0.32000000000000006
2019,20,HEAN3,1.03
2019,20,LASE,0.03
2019,20,MACA2,0.33
2019,20,MELIL,0.18000000000000002
2019,20,MOAL,23.599999999999994
2019,20,MUAS,0.9000000000000001
2019,20,PODEW,72.69999999999999
2019,20,SAEX,67.35
2019,20,SATR12,23.749999999999986
2019,20,SOEL,0.5
2019,20,SPHAE,0.02
2019,20,SPORO,1.4700000000000004
2019,20,TACH2,8.049999999999999
2019,20,ULPU,59.34
2019,21,AIAL,2.5100000000000002
2019,21,AMFR,17.799999999999997
2019,21,APCA,0.72
2019,21,BASC5,1.2600000000000002
2019,21,CAREX,0.01
2019,21,COCA5,1.9900000000000007
2019,21,ELEL5,0.34
2019,21,FORB,7.959999999999951
2019,21,GAMO5,0.34
2019,21,GRASS,0.40000000000000013
2019,21,HEAN3,0.19000000000000003
2019,21,LASE,0.08
2019,21,MACA2,0.43
2019,21,MEOF,0.1
2019,21,PAVI5,8.08
2019,21,PODEW,122.27000000000001
2019,21,SAEX,21.609999999999996
2019,21,SATR12,30.130000000000003
2019,21,SOEL,9.609999999999996
2019,21,SONI,0.38
2019,21,SPAN3,2.19
2019,21,SPORO,0.9599999999999999
2019,21,TRTE,0.03
2019,21,ULPU,9.43
2019,21,UNK,0.01
2019,21,.,0.06999999999999999
2019,22,ACHY,0.01
2019,22,AMPS,0.02
2019,22,ANCA10,24.759999999999998
2019,22,APCA,0.09
2019,22,BASC5,0.14
2019,22,CAREX,0.01
2019,22,COAR4,1.9600000000000006
2019,22,COCA5,1.4700000000000002
2019,22,DISP,9.59
2019,22,ELCA4,1.6000000000000003
2019,22,ELEL5,0.17
2019,22,EQLA,1.7100000000000004
2019,22,FORB,0.7000000000000002
2019,22,GAMO5,0.13
2019,22,GLLE3,5.269999999999998
2019,22,GRASS,0.4800000000000001
2019,22,HEAN3,0.31
2019,22,JUARL,7.259999999999998
2019,22,LASE,0.51
2019,22,MACA2,0.18
2019,22,MAPIP4,0.11
2019,22,MELIL,0.1
2019,22,MEOF,1.5300000000000002
2019,22,MUAS,19.28
2019,22,OENOT,0.04
2019,22,PAOB,1.7900000000000005
2019,22,PAVI5,0.21000000000000002
2019,22,PODEW,163.8
2019,22,SAAM2,0.47
2019,22,SAEX,15.169999999999996
2019,22,SAGO,27.06
2019,22,SATR12,8.34
2019,22,SOEL,0.73
2019,22,SONCH,0.06
2019,22,SPAI,1.1600000000000001
2019,22,SPAN3,1.9700000000000004
2019,22,SPORO,0.5100000000000001
2019,22,SYER,1.3699999999999999
2019,22,TAOF,0.03
2019,22,ULPU,0.14
2019,24,CHVI4,1.43
2019,24,CHVI8,7.050000000000001
2019,24,COCA5,0.4700000000000001
2019,24,CYIM2,0.36
2019,24,DISP,0.5500000000000002
2019,24,ELEL5,0.35000000000000003
2019,24,ERBE2,0.68
2019,24,ERDI4,0.53
2019,24,FOPUP,8.74
2019,24,FORB,0.03
2019,24,GAMO5,0.01
2019,24,GAURA,0.21000000000000002
2019,24,GRSQ,2.2
2019,24,GUSA2,20.279999999999976
2019,24,HEAN3,0.15
2019,24,HEVI4,0.2
2019,24,JUMO,5.83
2019,24,MAPIP4,5.669999999999988
2019,24,MUAS,0.03
2019,24,PODEW,73.65
2019,24,RATA,0.1
2019,24,SATR12,1.77
2019,24,SEFL3,0.55
2019,24,SOEL,0.24000000000000002
2019,24,SPAN3,0.18
2019,24,SPGR2,0.1
2019,24,SPHAE,0.03
2019,24,SPORO,0.7400000000000003
2019,24,SYER,0.01
2019,24,.,0.09000000000000001
2019,25,ANCA10,91.25000000000001
2019,25,BASC5,14.8
2019,25,COAR4,2.51
2019,25,CYPER,1.8500000000000014
2019,25,DISP,23.31000000000004
2019,25,ELAN,34.2
2019,25,EUOC4,1.0500000000000003
2019,25,FORB,0.01
2019,25,GLLE3,5.96
2019,25,GRASS,5.3399999999999785
2019,25,HECI,0.05
2019,25,JUARL,0.16999999999999998
2019,25,MELIL,0.07
2019,25,MUAS,0.81
2019,25,PACA6,0.04
2019,25,PAOB,4.739999999999999
2019,25,PODEW,105.72000000000001
2019,25,SAEX,8.76
2019,25,SCHOE6,0.03
2019,25,SYMPH4,0.14
2019,25,TACH2,30.11999999999995
2019,25,UDS,1.8000000000000012
2019,27,AMPS,0.6000000000000001
2019,27,APCA,3.3999999999999995
2019,27,ARLU,0.2
2019,27,BASA4,0.12000000000000001
2019,27,CAREX,25.10000000000005
2019,27,CYPER,0.02
2019,27,CYSQ,0.1
2019,27,DISP,3.629999999999998
2019,27,ELAN,13.31
2019,27,ELEL5,0.6000000000000001
2019,27,EQLA,10.009999999999927
2019,27,EUOC4,28.48999999999998
2019,27,GRASS,0.12
2019,27,HOJU,1.2700000000000005
2019,27,JUARL,0.5800000000000001
2019,27,LASE,0.06
2019,27,MOAL,9.43
2019,27,MUAS,63.540000000000006
2019,27,PAOB,4.839999999999999
2019,27,PAVI5,0.01
2019,27,PHAU7,4.1
2019,27,PODEW,184.92000000000004
2019,27,RIAU,0.39
2019,27,SAEX,9.739999999999998
2019,27,SARA3,0.04
2019,27,SONU2,0.5
2019,27,TACH2,5.249999999999988
2019,27,TYPHA,0.02
2019,27,UDS,0.05
2019,29,AGGI2,0.02
2019,29,AMPS,0.02
2019,29,APCA,14.899999999999991
2019,29,ASSU2,0.91
2019,29,BASA,0.6699999999999999
2019,29,BASA4,0.07
2019,29,BIFR,0.37
2019,29,BOBA2,0.05
2019,29,CARA2,0.04
2019,29,CAREX,30.340000000000057
2019,29,CHAMA15,0.33000000000000007
2019,29,CHSP11,0.17
2019,29,COAR4,1.5300000000000007
2019,29,COCA5,0.53
2019,29,CYDA,16.089999999999993
2019,29,CYES,1.2000000000000004
2019,29,CYGL,5.449999999999993
2019,29,CYPER,2.47
2019,29,CYSQ,1.2200000000000006
2019,29,DISP,32.22000000000002
2019,29,ECHIN,0.15000000000000002
2019,29,ECHIN4,1.0300000000000002
2019,29,ELAN,34.49999999999999
2019,29,ELCA4,0.1
2019,29,ELEOC,0.03
2019,29,EQLA,12.629999999999933
2019,29,ERHY,1.4200000000000002
2019,29,ERPE,0.04
2019,29,EUOC4,15.779999999999998
2019,29,FORB,0.12999999999999998
2019,29,GAMO5,0.02
2019,29,GRASS,14.60999999999991
2019,29,JUARL,0.4000000000000001
2019,29,JUNCU,0.01
2019,29,JUTO,0.04
2019,29,LEFUF,0.19
2019,29,LEOR,0.06
2019,29,MELIL,0.04
2019,29,MEOF,0.04
2019,29,MOAL,3.13
2019,29,MUAS,2.6799999999999984
2019,29,OEELH,0.02
2019,29,OENOT,0.6000000000000001
2019,29,PACA6,0.1
2019,29,PADI,1.63
2019,29,PADI16,1.2700000000000007
2019,29,PAOB,18.94999999999998
2019,29,PASM,1.1600000000000001
2019,29,PHAR3,0.9
2019,29,PODEW,62.52000000000009
2019,29,RUMEX,0.09
2019,29,SAEX,91.41999999999997
2019,29,SAGO,3.71
2019,29,SALIX,0.05
2019,29,SARA3,60.67000000000003
2019,29,SCHOE6,3.41999999999999
2019,29,SCPH,0.12
2019,29,SCPU10,0.6400000000000001
2019,29,SEVI4,0.05
2019,29,SOHA,0.9000000000000001
2019,29,SONU2,0.09
2019,29,SPORO,0.09999999999999999
2019,29,SYMPH4,2.15
2019,29,TACH2,0.6800000000000003
2019,29,TECA3,5.959999999999999
2019,29,TYPHA,0.04
2019,29,ULPU,33.47
2019,29,.,2.74
2019,30,ACHY,0.09
2019,30,AMFR,1
2019,30,APCA,0.31
2019,30,ATCA2,9.809999999999999
2019,30,BASC5,14.29
2019,30,BIFR,0.04
2019,30,BOCU,0.6499999999999999
2019,30,BOGR2,0.41000000000000003
2019,30,BRCA6,0.03
2019,30,CAREX,0.01
2019,30,DISP,16.859999999999978
2019,30,ELAN,2.13
2019,30,ELEL5,0.07
2019,30,EUOC4,0.19
2019,30,FOPUP,1.78
2019,30,GRASS,0.05
2019,30,HEAN3,0.19999999999999998
2019,30,JUARL,0.35
2019,30,LASE,0.11
2019,30,MEOF,0.04
2019,30,MUAS,3.3599999999999994
2019,30,PASM,0.09999999999999999
2019,30,PHAU7,0.06
2019,30,PLJA,2.36
2019,30,PODEW,103.28000000000002
2019,30,SAAM2,0.04
2019,30,SAEX,31.98
2019,30,SATR12,27.789999999999992
2019,30,SCHOE6,2.9299999999999993
2019,30,SCPU10,12.399999999999935
2019,30,SPAI,19.950000000000003
2019,30,SPAN3,2.4499999999999993
2019,30,SPCR,0.35
2019,30,SPORO,0.9600000000000002
2019,30,TYDO,10.219999999999999
2019,30,TYPHA,2.8799999999999994
2019,30,ULPU,1.4300000000000002
2019,31,BASA,1.74
2019,31,BASA4,5.44
2019,31,BASC5,0.57
2019,31,BRCA6,0.69
2019,31,BROMU,0.05
2019,31,CAREX,0.03
2019,31,CHLE4,0.05
2019,31,DISP,4.159999999999999
2019,31,ELEL5,0.35
2019,31,FORB,0.01
2019,31,HEAN3,0.09
2019,31,HOJU,1.8100000000000007
2019,31,LASE,0.18
2019,31,MOAL,4.98
2019,31,MUAS,2.8899999999999997
2019,31,PACA6,0.5000000000000001
2019,31,PODEW,79.98000000000002
2019,31,SAEX,167.8399999999999
2019,31,SAGO,4.83
2019,31,SEFL3,0.14
2019,31,SOEL,0.21
2019,31,ULPU,3.51
2019,31,UNK,0.03
2019,32,ATCA2,0.88
2019,32,BAHY,14.589999999999998
2019,32,BASA,2.84
2019,32,BASA4,24.470000000000002
2019,32,CHENO,0.16999999999999998
2019,32,CHIN2,0.51
2019,32,CHLE4,5.069999999999999
2019,32,CLSE,16.339999999999996
2019,32,DAWR2,0.04
2019,32,DISP,5.390000000000001
2019,32,FOPUP,0.5
2019,32,GRASS,0.14
2019,32,HEAN3,1.97
2019,32,MUAS,0.03
2019,32,PASM,0.31
2019,32,POLAN,33.1
2019,32,SAAM2,7.37
2019,32,SAGO,12.89
2019,32,SAPA8,20.53
2019,32,SATR12,135.85
2019,32,SOEL,7.6999999999999975
2019,32,SPAI,3.12
2019,32,SPAN3,0.02
2019,32,SPORO,7.019999999999999
2019,32,SPWR2,2.99
2019,32,.,0.17
2019,33,AMFR,4.97
2019,33,APCA,0.38000000000000006
2019,33,BASA4,1.3800000000000001
2019,33,BIFR,0.13
2019,33,BRASSI,0.04
2019,33,CAREX,0.29000000000000004
2019,33,CYPER,0.20000000000000004
2019,33,ECHIN4,8.159999999999973
2019,33,ECPR,0.2
2019,33,FORB,1.560000000000001
2019,33,GRASS,0.07
2019,33,PODEW,209.93999999999997
2019,33,SAEX,25.349999999999998
2019,33,SAGO,5.42
2019,33,TACH2,54.75999999999992
2020,1,AMFR,2.58
2020,1,ELAN,4.6
2020,1,ELEL5,0.17
2020,1,FOPUP,170.28000000000003
2020,1,MELIL,0.01
2020,1,PAVI5,2.4000000000000004
2020,1,PODEW,153.38999999999996
2020,1,SAAM6,1.07
2020,1,SAEX,1.21
2020,1,SEFL3,0.52
2020,1,SPAI,0.04
2020,1,TACH2,2.24
2020,1,ULPU,20.07
2020,2,ACHY,0.28
2020,2,AMFR,0.63
2020,2,ARPU9,0.03
2020,2,ATCA2,5.629999999999999
2020,2,CHAMA15,0.05
2020,2,ELEL5,6.629999999999993
2020,2,GRASS,0.22000000000000003
2020,2,GUSA2,17.14999999999999
2020,2,HENE5,2.5999999999999996
2020,2,LASE,0.12
2020,2,MEOF,15.979999999999986
2020,2,PODEW,76.97999999999999
2020,2,SATR12,8.749999999999996
2020,2,SPAN3,0.30000000000000004
2020,2,SPCR,0.03
2020,2,SPORO,12.519999999999957
2020,3,AMFR,1.68
2020,3,ANCA10,40.590000000000025
2020,3,APCA,10.589999999999987
2020,3,BASA,0.07
2020,3,CAREX,12.309999999999972
2020,3,COCA5,0.8400000000000001
2020,3,ELAN,43.44
2020,3,ERDI4,0.14
2020,3,EUOC4,0.23
2020,3,FOPUP,4.359999999999999
2020,3,GAMO5,0.18
2020,3,HOJU,2.26
2020,3,LASE,3.0199999999999982
2020,3,MEOF,0.01
2020,3,MOAL,15.25
2020,3,MUAS,0.03
2020,3,PAVI5,7.069999999999999
2020,3,PODEW,114.21000000000002
2020,3,SAAM2,9.649999999999999
2020,3,SAEX,47.68000000000001
2020,3,SAGO,9.2
2020,3,SPORO,0.02
2020,3,ULPU,47.839999999999996
2020,4,APCA,0.01
2020,4,ASSU2,0.09
2020,4,BASA,1.37
2020,4,BASC5,0.12000000000000001
2020,4,CAREX,1.0900000000000005
2020,4,DISP,4.8599999999999905
2020,4,ELAN,97.13000000000002
2020,4,ELCA4,0.36
2020,4,EQLA,0.8400000000000004
2020,4,EUOC4,0.7
2020,4,JUARL,0.1
2020,4,LATAP,0.04
2020,4,MEOF,0.07
2020,4,MUAS,13.219999999999981
2020,4,PAOB,29.090000000000096
2020,4,PODEW,224.34000000000003
2020,4,SAEX,2.8
2020,4,SCHOE6,0.02
2020,4,SPORO,0.16
2020,4,ULPU,0.02
2020,5,BASC5,3.51
2020,5,DISP,1.4200000000000004
2020,5,ELEL5,10.489999999999968
2020,5,FOPUP,21.249999999999996
2020,5,JUMO,0.24
2020,5,PODEW,139.3
2020,5,SATR12,3.9700000000000006
2020,5,SEFL3,0.05
2020,5,SPCO4,0.1
2020,6,AIAL,7.860000000000001
2020,6,AMFR,0.02
2020,6,ATCA2,1.07
2020,6,BASC5,36.02000000000004
2020,6,BRINI,2.82
2020,6,COAR4,0.43
2020,6,ELAN,97.75999999999999
2020,6,ELEL5,2.05
2020,6,ERBE2,0.28
2020,6,GLLE3,1.78
2020,6,GRASS,0.02
2020,6,HEAN3,0.29000000000000004
2020,6,HECI,5.449999999999998
2020,6,LASE,0.28
2020,6,MACA2,1.0799999999999998
2020,6,MEOL,2.6299999999999994
2020,6,PASM,2.06
2020,6,PHHE4,0.36
2020,6,PODEW,56.24999999999999
2020,6,RIAU,3.4299999999999997
2020,6,SAEX,0.8099999999999999
2020,6,SATR12,0.53
2020,6,SELE6,9.629999999999995
2020,6,SOAS,1.9600000000000004
2020,6,SOEL,5.449999999999998
2020,6,SPAI,15.549999999999997
2020,6,SPAN3,2.66
2020,6,SPCO4,0.79
2020,6,SPCR,0.09999999999999999
2020,6,SPORO,9.069999999999995
2020,6,TACH2,48.790000000000006
2020,6,THPO7,0.06
2020,7,AMCO3,0.5700000000000001
2020,7,ARFI2,0.39999999999999997
2020,7,BASC5,0.21
2020,7,BOAR,0.8200000000000003
2020,7,BOBA2,3.179999999999996
2020,7,BOSP,0.6200000000000001
2020,7,CHAMA15,0.43000000000000005
2020,7,DALA3,0.63
2020,7,FOPUP,2.09
2020,7,GRASS,0.12
2020,7,GUSA2,3.95
2020,7,HYFL,0.1
2020,7,IPLO2,0.05
2020,7,MACA2,5.07
2020,7,MAPIP4,0.26
2020,7,MENTZ,0.04
2020,7,PECTI,0.24
2020,7,PODEW,0.42
2020,7,POHA5,1.2300000000000006
2020,7,POOL,0.8600000000000003
2020,7,PSSC6,10.840000000000002
2020,7,SATR12,27.119999999999994
2020,7,SPCO4,0.48
2020,7,SPFL2,0.7400000000000001
2020,7,SPORO,1
2020,7,TACH2,15.97
2020,7,UDS,0.03
2020,8,AIAL,0.05
2020,8,AMFR,3.85
2020,8,BASA4,8.749999999999996
2020,8,BASC5,7.359999999999998
2020,8,BRCA6,0.11
2020,8,BRJA,0.15000000000000002
2020,8,COCA5,0.19
2020,8,CYDA,1.6099999999999999
2020,8,ELAN,16.14
2020,8,ELCA4,0.8500000000000001
2020,8,ELEL5,0.04
2020,8,ELYMU,0.01
2020,8,FOPUP,16.910000000000004
2020,8,GAMO5,0.04
2020,8,GRASS,0.060000000000000005
2020,8,HEAN3,0.22
2020,8,HOJU,0.77
2020,8,LASE,0.2
2020,8,LYTO,11.479999999999993
2020,8,MEOF,0.07
2020,8,MOAL,2
2020,8,MUAS,4.470000000000001
2020,8,PASM,5.849999999999995
